9606	0.0	1.0	2.5058	9	2	0.44	0.222	1	0.1049
9606	0.0	1.0	2.1024	10	4	0.8	0.6	0	0.0016
9606	0.0	1.0	2.0839	10	1	0.2	0.2	0	0.101
9606	0.0	1.0	2.4075	10	0	0.0	0.0	1	1.0
9606	0.0	1.0	1.4415	10	1	0.2	0.2	1	0.7555
9606	0.0	1.0	2.3304	9	0	0.0	0.0	0	1.0
9606	0.0	1.0	3.0192	9	0	0.0	0.0	1	1.0
9606	0.0	1.0	2.1464	10	1	0.2	0.2	1	0.6463
9606	0.0	1.0	3.9868	9	0	0.0	0.0	1	1.0
9606	0.0	1.0	0.9174	9	2	0.44	0.444	1	0.148
9606	0.0	1.0	1.0790	9	0	0.0	0.0	0	1.0
9606	0.0	1.0	2.0567	9	2	0.44	0.222	1	0.1265
9606	0.0	1.0	2.8523	10	0	0.0	0.0	1	1.0
9606	0.0	1.0	0.8027	10	1	0.2	0.2	0	0.3299
9606	0.0	1.0	2.3892	10	2	0.4	0.4	1	0.1337
9606	0.0	1.0	2.5006	10	0	0.0	0.0	1	1.0
9606	0.0	1.0	2.7328	10	2	0.4	0.2	0	0.0556
9606	0.0	1.0	2.2429	10	3	0.6	0.2	1	0.1449
9606	0.0	1.0	1.6151	10	2	0.4	0.4	0	0.0246
9606	0.0	1.0	2.1584	10	0	0.0	0.0	0	1.0
9606	0.0	1.0	1.5260	10	1	0.2	0.2	1	0.6809
9606	0.0	1.0	1.4300	9	0	0.0	0.0	0	1.0
9606	0.0	1.0	0.9571	10	3	0.6	0.4	1	0.0498
9606	0.0	1.0	1.0286	10	2	0.4	0.4	1	0.2247
9606	0.0	1.0	2.2292	9	1	0.22	0.222	0	0.2683
9606	0.0	1.0	1.7265	10	1	0.2	0.2	0	0.2016
9606	0.0	1.0	1.3422	10	2	0.4	0.2	1	0.1683
9606	0.0	1.0	1.6935	9	0	0.0	0.0	0	1.0
9606	0.0	1.0	2.7586	10	1	0.2	0.2	1	0.4158
9606	0.0	1.0	0.7850	10	6	1.2	0.3	5	0.3973
9606	0.0	1.0	1.1613	10	2	0.4	0.4	0	0.021
9606	0.0	1.0	2.4155	10	1	0.2	0.2	1	0.6908
9606	0.0	1.0	2.2061	10	0	0.0	0.0	0	1.0
9606	0.0	1.0	1.3273	9	0	0.0	0.0	0	1.0
9606	0.0	1.0	2.6489	10	3	0.6	0.2	2	0.2256
9606	0.0	1.0	3.4935	10	2	0.4	0.2	1	0.1202
9606	0.0	1.0	2.1230	10	2	0.4	0.2	1	0.1344
9606	0.0	1.0	2.9266	10	4	0.8	0.4	2	0.0799
9606	0.0	1.0	1.9231	10	0	0.0	0.0	1	1.0
9606	0.0	1.0	2.4611	10	2	0.4	0.2	0	0.0616
9606	0.0	1.0	2.0768	10	3	0.6	0.2	0	0.0029
9606	0.0	1.0	3.5550	10	2	0.4	0.4	0	0.0272
9606	0.0	1.0	2.1645	10	3	0.6	0.4	1	0.1478
9606	0.0	1.0	0.8814	10	1	0.2	0.2	1	0.4614
9606	0.0	1.0	0.7097	10	3	0.6	0.2	1	0.0474
9606	0.0	1.0	2.3785	10	6	1.2	0.533	2	0.0335
9606	0.0	1.0	3.1438	10	1	0.2	0.2	0	0.3801
9606	0.0	1.0	1.8618	10	0	0.0	0.0	0	1.0
9606	0.0	1.0	1.7517	10	1	0.2	0.2	0	0.3793
9606	0.0	1.0	0.9952	10	5	1.0	0.5	1	0.0101
9606	0.0	1.0	2.9725	10	0	0.0	0.0	1	1.0
9606	0.0	1.0	1.8732	9	0	0.0	0.0	0	1.0
9606	0.0	1.0	1.0658	10	3	0.6	0.2	0	0.0141
9606	0.0	1.0	2.5108	10	4	0.8	0.2	2	0.2327
9606	0.0	1.0	3.0877	10	3	0.6	0.4	0	0.0113
9606	0.0	1.0	1.4817	9	1	0.22	0.222	0	0.3304
9606	0.0	1.0	2.7719	10	8	1.6	0.65	1	1.58e-05
9606	0.0	1.0	1.8160	10	7	1.4	0.367	2	0.0034
9606	0.0	1.0	1.9235	10	0	0.0	0.0	0	1.0
