9	0.179	CDC123	ENSP00000281141	NDC80	ENSP00000261597	NDC80	ENSP00000261597	COPS5	ENSP00000350512	COPS5	ENSP00000350512	KIF11	ENSP00000260731	BTRC	ENSP00000359206	NEK7	ENSP00000356355	BECN1	ENSP00000355231	INTS3	ENSP00000318641
10	0.0034	ESPL1	ENSP00000257934	CIT	ENSP00000376306	E2F8	ENSP00000481103	CDC20	ENSP00000361540	CDC20	ENSP00000361540	YWHAE	ENSP00000264335	HORMAD1	ENSP00000355167	PRKAG2	ENSP00000287878	PRKAG2	ENSP00000287878	E2F4	ENSP00000368686
SUM		Min (p-val)	8.71e-05	Max (p-val)	0.179	Mean (p-val)	0.05125871
1	0.023	TPR	ENSP00000356448	KIF11	ENSP00000260731	INTS3	ENSP00000318641	INTS3	ENSP00000318641	BTRC	ENSP00000359206	RAE1	ENSP00000379182	NEK7	ENSP00000356355	CDC123	ENSP00000281141	CDC123	ENSP00000281141	BRCA1	ENSP00000418960
2	0.4355	BECN1	ENSP00000355231	BTRC	ENSP00000359206	CIT	ENSP00000376306	ESPL1	ENSP00000257934	INTS3	ENSP00000318641	EIF2AK4	ENSP00000263791	TPR	ENSP00000356448	NEK7	ENSP00000356355	YWHAE	ENSP00000264335	HORMAD1	ENSP00000355167
3	0.0419	METTL3	ENSP00000298717	TPR	ENSP00000356448	BRCA1	ENSP00000418960	INTS3	ENSP00000318641	BECN1	ENSP00000355231	METTL3	ENSP00000298717	NEK7	ENSP00000356355	MADD	ENSP00000310933	E2F4	ENSP00000368686	ANAPC2	ENSP00000314004
4	0.00012	NDC80	ENSP00000261597	BRCA2	ENSP00000369497	INTS3	ENSP00000318641	CIT	ENSP00000376306	E2F8	ENSP00000481103	E2F4	ENSP00000368686	EIF2AK4	ENSP00000263791	E2F4	ENSP00000368686	BRCA1	ENSP00000418960	NEK7	ENSP00000356355
5	0.00014	NDC80	ENSP00000261597	ESPL1	ENSP00000257934	INTS3	ENSP00000318641	PRKAG2	ENSP00000287878	BRSK1	ENSP00000310649	CDC20	ENSP00000361540	TAOK3	ENSP00000376317	BRCA1	ENSP00000418960	METTL3	ENSP00000298717	E2F4	ENSP00000368686
6	0.0716	CHEK1	ENSP00000388648	BIRC2	ENSP00000477613	METTL3	ENSP00000298717	BRCA2	ENSP00000369497	KIF11	ENSP00000260731	COPS5	ENSP00000350512	YWHAE	ENSP00000264335	INTS3	ENSP00000318641	NDC80	ENSP00000261597	COPS5	ENSP00000350512
7	0.0644	KIF11	ENSP00000260731	BTRC	ENSP00000359206	BECN1	ENSP00000355231	CIT	ENSP00000376306	BTRC	ENSP00000359206	COPS5	ENSP00000350512	BRCA1	ENSP00000418960	BECN1	ENSP00000355231	MADD	ENSP00000310933	BIRC2	ENSP00000477613
8	0.434	PRKAG2	ENSP00000287878	BRSK1	ENSP00000310649	NEK7	ENSP00000356355	NDC80	ENSP00000261597	METTL3	ENSP00000298717	COPS5	ENSP00000350512	BTRC	ENSP00000359206	BTRC	ENSP00000359206	NDC80	ENSP00000261597	BRCA1	ENSP00000418960
9	0.215	METTL3	ENSP00000298717	CDC123	ENSP00000281141	NDC80	ENSP00000261597	ESPL1	ENSP00000257934	METTL3	ENSP00000298717	NEK7	ENSP00000356355	MADD	ENSP00000310933	EIF2AK4	ENSP00000263791	BRCA2	ENSP00000369497	YWHAE	ENSP00000264335
10	0.0462	HORMAD1	ENSP00000355167	NDC80	ENSP00000261597	BRSK1	ENSP00000310649	CDC123	ENSP00000281141	KIF11	ENSP00000260731	COPS5	ENSP00000350512	ESPL1	ENSP00000257934	ESPL1	ENSP00000257934	BRSK1	ENSP00000310649	ESPL1	ENSP00000257934
SUM		Min (p-val)	0.00012	Max (p-val)	0.4355	Mean (p-val)	0.13318600000000003
1	0.0374	BRCA2	ENSP00000369497	COPS5	ENSP00000350512	TAOK3	ENSP00000376317	NDC80	ENSP00000261597	CDC123	ENSP00000281141	BRCA1	ENSP00000418960	BTRC	ENSP00000359206	MADD	ENSP00000310933	CHEK1	ENSP00000388648	MADD	ENSP00000310933
2	0.0049	PRKAG2	ENSP00000287878	CDC123	ENSP00000281141	PRKAG2	ENSP00000287878	CDC20	ENSP00000361540	BRCA2	ENSP00000369497	BECN1	ENSP00000355231	RAE1	ENSP00000379182	TPR	ENSP00000356448	INTS3	ENSP00000318641	E2F4	ENSP00000368686
3	0.00037	ANAPC2	ENSP00000314004	CHEK1	ENSP00000388648	EIF2AK4	ENSP00000263791	BRCA1	ENSP00000418960	E2F8	ENSP00000481103	BRCA1	ENSP00000418960	BRSK1	ENSP00000310649	NDC80	ENSP00000261597	PRKAG2	ENSP00000287878	INTS3	ENSP00000318641
4	0.0669	CDC20	ENSP00000361540	BECN1	ENSP00000355231	YWHAE	ENSP00000264335	PRKAG2	ENSP00000287878	BECN1	ENSP00000355231	YWHAE	ENSP00000264335	BRCA1	ENSP00000418960	BRSK1	ENSP00000310649	BRCA1	ENSP00000418960	INTS3	ENSP00000318641
5	0.0658	BTRC	ENSP00000359206	HORMAD1	ENSP00000355167	CDC20	ENSP00000361540	BECN1	ENSP00000355231	E2F4	ENSP00000368686	BTRC	ENSP00000359206	MADD	ENSP00000310933	BRSK1	ENSP00000310649	CDC123	ENSP00000281141	KIF11	ENSP00000260731
6	0.0143	ANAPC2	ENSP00000314004	COPS5	ENSP00000350512	MADD	ENSP00000310933	METTL3	ENSP00000298717	KIF11	ENSP00000260731	E2F4	ENSP00000368686	ESPL1	ENSP00000257934	EIF2AK4	ENSP00000263791	EIF2AK4	ENSP00000263791	CDC20	ENSP00000361540
7	0.025	RAE1	ENSP00000379182	TPR	ENSP00000356448	BRSK1	ENSP00000310649	METTL3	ENSP00000298717	RAE1	ENSP00000379182	KIF11	ENSP00000260731	E2F4	ENSP00000368686	PRKAG2	ENSP00000287878	COPS5	ENSP00000350512	E2F8	ENSP00000481103
8	0.2318	EIF2AK4	ENSP00000263791	COPS5	ENSP00000350512	ESPL1	ENSP00000257934	E2F8	ENSP00000481103	CIT	ENSP00000376306	MADD	ENSP00000310933	PRKAG2	ENSP00000287878	CIT	ENSP00000376306	BTRC	ENSP00000359206	EIF2AK4	ENSP00000263791
9	0.0083	ANAPC2	ENSP00000314004	BRSK1	ENSP00000310649	METTL3	ENSP00000298717	BRSK1	ENSP00000310649	TPR	ENSP00000356448	INTS3	ENSP00000318641	ESPL1	ENSP00000257934	NDC80	ENSP00000261597	RAE1	ENSP00000379182	BRCA1	ENSP00000418960
10	0.002	NEK7	ENSP00000356355	BECN1	ENSP00000355231	CIT	ENSP00000376306	MADD	ENSP00000310933	RAE1	ENSP00000379182	CHEK1	ENSP00000388648	BRCA1	ENSP00000418960	BIRC2	ENSP00000477613	BRCA2	ENSP00000369497	BRCA2	ENSP00000369497
SUM		Min (p-val)	0.00037	Max (p-val)	0.2318	Mean (p-val)	0.045677
