1	0.0063	ESPL1	ENSP00000257934	MADD	ENSP00000310933	PRKAG1	ENSP00000323867	INTS3	ENSP00000318641	CHEK1	ENSP00000388648	ANAPC2	ENSP00000314004	TAOK1	ENSP00000261716	BRCA2	ENSP00000369497	CIT	ENSP00000376306	PRKAG1	ENSP00000323867
2	0.0011	EIF2AK4	ENSP00000263791	BTRC	ENSP00000359206	KIF11	ENSP00000260731	HORMAD1	ENSP00000355167	CHEK1	ENSP00000388648	ESPL1	ENSP00000257934	BIRC2	ENSP00000477613	BRCA1	ENSP00000418960	ANAPC2	ENSP00000314004	HORMAD1	ENSP00000355167
3	0.1842	EIF2AK4	ENSP00000263791	EIF2AK4	ENSP00000263791	BECN1	ENSP00000355231	INTS3	ENSP00000318641	ANAPC2	ENSP00000314004	PRKAG1	ENSP00000323867	TAOK1	ENSP00000261716	E2F6	ENSP00000370936	TAOK1	ENSP00000261716	TPR	ENSP00000356448
4	0.0064	FZR1	ENSP00000378529	BRSK1	ENSP00000310649	YWHAG	ENSP00000306330	E2F6	ENSP00000370936	ESPL1	ENSP00000257934	BIRC2	ENSP00000477613	NEK7	ENSP00000356355	KIF11	ENSP00000260731	NEK7	ENSP00000356355	COPS5	ENSP00000350512
5	0.1082	METTL3	ENSP00000298717	CHEK1	ENSP00000388648	METTL3	ENSP00000298717	CHEK1	ENSP00000388648	BIRC2	ENSP00000477613	BRCA1	ENSP00000418960	RAE1	ENSP00000379182	TAOK1	ENSP00000261716	FZR1	ENSP00000378529	BRCA2	ENSP00000369497
6	0.098	E2F6	ENSP00000370936	BRSK1	ENSP00000310649	BIRC2	ENSP00000477613	ESPL1	ENSP00000257934	METTL3	ENSP00000298717	TPR	ENSP00000356448	BIRC2	ENSP00000477613	COPS5	ENSP00000350512	NEK7	ENSP00000356355	NDC80	ENSP00000261597
7	0.032	ANAPC2	ENSP00000314004	EIF2AK4	ENSP00000263791	ANAPC2	ENSP00000314004	BECN1	ENSP00000355231	HORMAD1	ENSP00000355167	CDC123	ENSP00000281141	BIRC2	ENSP00000477613	ESPL1	ENSP00000257934	RAE1	ENSP00000379182	YWHAG	ENSP00000306330
8	0.0002	KIF11	ENSP00000260731	E2F7	ENSP00000323246	CIT	ENSP00000376306	ESPL1	ENSP00000257934	INTS3	ENSP00000318641	EIF2AK4	ENSP00000263791	TAOK1	ENSP00000261716	TPR	ENSP00000356448	E2F7	ENSP00000323246	FZR1	ENSP00000378529
9	0.0194	BRSK1	ENSP00000310649	FZR1	ENSP00000378529	NDC80	ENSP00000261597	BECN1	ENSP00000355231	YWHAG	ENSP00000306330	BRCA2	ENSP00000369497	NDC80	ENSP00000261597	CIT	ENSP00000376306	E2F7	ENSP00000323246	YWHAG	ENSP00000306330
10	0.0333	BECN1	ENSP00000355231	E2F7	ENSP00000323246	FZR1	ENSP00000378529	CDC123	ENSP00000281141	BECN1	ENSP00000355231	BRCA1	ENSP00000418960	METTL3	ENSP00000298717	BRSK1	ENSP00000310649	NDC80	ENSP00000261597	COPS5	ENSP00000350512
