1	0.0133	ORC1	ENSP00000360623	NEDD1	ENSP00000451211	ZFYVE26	ENSP00000251119	WDR76	ENSP00000263795	KNTC1	ENSP00000328236	ZFYVE26	ENSP00000251119	JUND	ENSP00000252818	CDC25A	ENSP00000303706	CDC14B	ENSP00000364389	NUPR2	ENSP00000455442
2	0.00011	NEDD1	ENSP00000451211	ZNF207	ENSP00000378165	KNTC1	ENSP00000328236	CDC14B	ENSP00000364389	ORC1	ENSP00000360623	CDC25A	ENSP00000303706	KIF23	ENSP00000260363	JUND	ENSP00000252818	NEDD1	ENSP00000451211	ATM	ENSP00000278616
3	0.0073	ATM	ENSP00000278616	WDR76	ENSP00000263795	CDC14B	ENSP00000364389	NUPR2	ENSP00000455442	ZFYVE26	ENSP00000251119	ECT2	ENSP00000376457	ATM	ENSP00000278616	ZNF207	ENSP00000378165	ORC1	ENSP00000360623	CDC25A	ENSP00000303706
4	0.2918	CDC14B	ENSP00000364389	NUPR2	ENSP00000455442	NEDD1	ENSP00000451211	ZFYVE26	ENSP00000251119	KIF23	ENSP00000260363	WDR76	ENSP00000263795	CDC14B	ENSP00000364389	JUND	ENSP00000252818	NUPR2	ENSP00000455442	ORC1	ENSP00000360623
5	0.0003	CDC25A	ENSP00000303706	NEDD1	ENSP00000451211	CDC14B	ENSP00000364389	JUND	ENSP00000252818	ZNF207	ENSP00000378165	CDKL5	ENSP00000369325	ORC1	ENSP00000360623	KNTC1	ENSP00000328236	KIF23	ENSP00000260363	ZFYVE26	ENSP00000251119
6	0.2071	ECT2	ENSP00000376457	ECT2	ENSP00000376457	CDC25A	ENSP00000303706	CDC14B	ENSP00000364389	CDC14B	ENSP00000364389	NEDD1	ENSP00000451211	NUPR2	ENSP00000455442	ZNF207	ENSP00000378165	CDC25A	ENSP00000303706	JUND	ENSP00000252818
7	0.0163	ECT2	ENSP00000376457	ZNF207	ENSP00000378165	NEDD1	ENSP00000451211	NUPR2	ENSP00000455442	CDC25A	ENSP00000303706	CDKL5	ENSP00000369325	CDC14B	ENSP00000364389	JUND	ENSP00000252818	KIF23	ENSP00000260363	JUND	ENSP00000252818
8	1.0	ECT2	ENSP00000376457	CDC14B	ENSP00000364389	ZFYVE26	ENSP00000251119	WDR76	ENSP00000263795	NEDD1	ENSP00000451211	ECT2	ENSP00000376457	CDKL5	ENSP00000369325	ATM	ENSP00000278616	NEDD1	ENSP00000451211	CDKL5	ENSP00000369325
9	0.0424	JUND	ENSP00000252818	ORC1	ENSP00000360623	ECT2	ENSP00000376457	NUPR2	ENSP00000455442	CDC25A	ENSP00000303706	CDKL5	ENSP00000369325	ATM	ENSP00000278616	JUND	ENSP00000252818	ZFYVE26	ENSP00000251119	CDKL5	ENSP00000369325
10	0.0089	KNTC1	ENSP00000328236	ATM	ENSP00000278616	KNTC1	ENSP00000328236	ZFYVE26	ENSP00000251119	CDKL5	ENSP00000369325	ORC1	ENSP00000360623	KIF23	ENSP00000260363	KIF23	ENSP00000260363	CDC14B	ENSP00000364389	CDKL5	ENSP00000369325
SUM		Min (p-val)	0.00011	Max (p-val)	1.0	Mean (p-val)	0.158751
1	1.0	ECT2	ENSP00000376457	CDC14B	ENSP00000364389	WDR76	ENSP00000263795	ORC1	ENSP00000360623	JUND	ENSP00000252818	ECT2	ENSP00000376457	JUND	ENSP00000252818	CDC14B	ENSP00000364389	ZNF207	ENSP00000378165	JUND	ENSP00000252818
2	0.0392	WDR76	ENSP00000263795	ZNF207	ENSP00000378165	NUPR2	ENSP00000455442	ZNF207	ENSP00000378165	ATM	ENSP00000278616	ECT2	ENSP00000376457	ORC1	ENSP00000360623	CDC25A	ENSP00000303706	CDKL5	ENSP00000369325	ZFYVE26	ENSP00000251119
3	1.0	CDC14B	ENSP00000364389	NEDD1	ENSP00000451211	CDKL5	ENSP00000369325	WDR76	ENSP00000263795	ZFYVE26	ENSP00000251119	ATM	ENSP00000278616	JUND	ENSP00000252818	ZFYVE26	ENSP00000251119	ECT2	ENSP00000376457	WDR76	ENSP00000263795
4	0.3826	KIF23	ENSP00000260363	KIF23	ENSP00000260363	KNTC1	ENSP00000328236	NUPR2	ENSP00000455442	CDKL5	ENSP00000369325	WDR76	ENSP00000263795	ATM	ENSP00000278616	WDR76	ENSP00000263795	ZNF207	ENSP00000378165	KNTC1	ENSP00000328236
5	0.0495	KNTC1	ENSP00000328236	WDR76	ENSP00000263795	KIF23	ENSP00000260363	NEDD1	ENSP00000451211	CDC14B	ENSP00000364389	ZFYVE26	ENSP00000251119	CDC14B	ENSP00000364389	ATM	ENSP00000278616	ECT2	ENSP00000376457	ATM	ENSP00000278616
6	1.0	WDR76	ENSP00000263795	JUND	ENSP00000252818	NEDD1	ENSP00000451211	ZFYVE26	ENSP00000251119	ORC1	ENSP00000360623	NUPR2	ENSP00000455442	CDKL5	ENSP00000369325	WDR76	ENSP00000263795	ECT2	ENSP00000376457	WDR76	ENSP00000263795
7	0.1265	NEDD1	ENSP00000451211	KNTC1	ENSP00000328236	NEDD1	ENSP00000451211	NEDD1	ENSP00000451211	WDR76	ENSP00000263795	ZNF207	ENSP00000378165	ZFYVE26	ENSP00000251119	WDR76	ENSP00000263795	ECT2	ENSP00000376457	ECT2	ENSP00000376457
8	0.504	CDC14B	ENSP00000364389	JUND	ENSP00000252818	JUND	ENSP00000252818	ATM	ENSP00000278616	ZFYVE26	ENSP00000251119	CDKL5	ENSP00000369325	ECT2	ENSP00000376457	NEDD1	ENSP00000451211	NEDD1	ENSP00000451211	ORC1	ENSP00000360623
9	0.1735	ZFYVE26	ENSP00000251119	JUND	ENSP00000252818	CDC25A	ENSP00000303706	CDKL5	ENSP00000369325	JUND	ENSP00000252818	ECT2	ENSP00000376457	CDC25A	ENSP00000303706	CDC25A	ENSP00000303706	CDC25A	ENSP00000303706	CDC14B	ENSP00000364389
10	0.0472	CDKL5	ENSP00000369325	NUPR2	ENSP00000455442	JUND	ENSP00000252818	ATM	ENSP00000278616	ATM	ENSP00000278616	NUPR2	ENSP00000455442	CDKL5	ENSP00000369325	KIF23	ENSP00000260363	KNTC1	ENSP00000328236	CDC25A	ENSP00000303706
SUM		Min (p-val)	0.0392	Max (p-val)	1.0	Mean (p-val)	0.4322500000000001
1	0.003	KIF23	ENSP00000260363	WDR76	ENSP00000263795	CDKL5	ENSP00000369325	ECT2	ENSP00000376457	ZFYVE26	ENSP00000251119	KNTC1	ENSP00000328236	JUND	ENSP00000252818	ZFYVE26	ENSP00000251119	CDC25A	ENSP00000303706	ZNF207	ENSP00000378165
2	0.0459	CDC14B	ENSP00000364389	ZNF207	ENSP00000378165	ORC1	ENSP00000360623	NEDD1	ENSP00000451211	ECT2	ENSP00000376457	CDC25A	ENSP00000303706	CDC25A	ENSP00000303706	CDC25A	ENSP00000303706	CDC14B	ENSP00000364389	WDR76	ENSP00000263795
3	0.00058	KNTC1	ENSP00000328236	ORC1	ENSP00000360623	CDKL5	ENSP00000369325	CDC14B	ENSP00000364389	ECT2	ENSP00000376457	CDC25A	ENSP00000303706	ECT2	ENSP00000376457	CDC25A	ENSP00000303706	CDC14B	ENSP00000364389	KNTC1	ENSP00000328236
4	0.0584	NUPR2	ENSP00000455442	KIF23	ENSP00000260363	NUPR2	ENSP00000455442	ATM	ENSP00000278616	NEDD1	ENSP00000451211	NEDD1	ENSP00000451211	JUND	ENSP00000252818	CDC25A	ENSP00000303706	CDC25A	ENSP00000303706	KNTC1	ENSP00000328236
5	0.062	JUND	ENSP00000252818	KIF23	ENSP00000260363	KIF23	ENSP00000260363	CDC25A	ENSP00000303706	NEDD1	ENSP00000451211	ZFYVE26	ENSP00000251119	WDR76	ENSP00000263795	ECT2	ENSP00000376457	NEDD1	ENSP00000451211	KIF23	ENSP00000260363
6	0.0195	WDR76	ENSP00000263795	CDC25A	ENSP00000303706	CDKL5	ENSP00000369325	ATM	ENSP00000278616	ZNF207	ENSP00000378165	ORC1	ENSP00000360623	CDC14B	ENSP00000364389	NEDD1	ENSP00000451211	ZFYVE26	ENSP00000251119	ECT2	ENSP00000376457
7	0.0359	ZNF207	ENSP00000378165	ZFYVE26	ENSP00000251119	NUPR2	ENSP00000455442	ECT2	ENSP00000376457	NUPR2	ENSP00000455442	JUND	ENSP00000252818	NUPR2	ENSP00000455442	ORC1	ENSP00000360623	CDKL5	ENSP00000369325	KNTC1	ENSP00000328236
8	1.0	ECT2	ENSP00000376457	CDC14B	ENSP00000364389	NUPR2	ENSP00000455442	CDKL5	ENSP00000369325	JUND	ENSP00000252818	JUND	ENSP00000252818	WDR76	ENSP00000263795	NUPR2	ENSP00000455442	WDR76	ENSP00000263795	CDKL5	ENSP00000369325
9	0.0054	ECT2	ENSP00000376457	CDC25A	ENSP00000303706	WDR76	ENSP00000263795	ORC1	ENSP00000360623	CDC25A	ENSP00000303706	ATM	ENSP00000278616	CDC14B	ENSP00000364389	CDC25A	ENSP00000303706	NUPR2	ENSP00000455442	ZFYVE26	ENSP00000251119
10	0.0038	ECT2	ENSP00000376457	NEDD1	ENSP00000451211	ZNF207	ENSP00000378165	NUPR2	ENSP00000455442	ECT2	ENSP00000376457	CDC14B	ENSP00000364389	ZNF207	ENSP00000378165	NUPR2	ENSP00000455442	KIF23	ENSP00000260363	KNTC1	ENSP00000328236
SUM		Min (p-val)	0.00058	Max (p-val)	1.0	Mean (p-val)	0.123448
1	0.0251	JUND	ENSP00000252818	CDC25A	ENSP00000303706	WDR76	ENSP00000263795	ECT2	ENSP00000376457	ATM	ENSP00000278616	ORC1	ENSP00000360623	ZNF207	ENSP00000378165	NEDD1	ENSP00000451211	CDC14B	ENSP00000364389	CDKL5	ENSP00000369325
2	0.4881	ORC1	ENSP00000360623	JUND	ENSP00000252818	NEDD1	ENSP00000451211	ECT2	ENSP00000376457	ATM	ENSP00000278616	ORC1	ENSP00000360623	ECT2	ENSP00000376457	CDC14B	ENSP00000364389	ZNF207	ENSP00000378165	ZFYVE26	ENSP00000251119
3	0.0019	ORC1	ENSP00000360623	JUND	ENSP00000252818	ECT2	ENSP00000376457	CDC14B	ENSP00000364389	CDKL5	ENSP00000369325	CDC25A	ENSP00000303706	CDKL5	ENSP00000369325	WDR76	ENSP00000263795	KNTC1	ENSP00000328236	KNTC1	ENSP00000328236
