1	0.3689	INTS3	ENSP00000318641	LGMN	ENSP00000376911	SVIL	ENSP00000348128	MEIOSIN	ENSP00000402674	EP300	ENSP00000263253	PUM1	ENSP00000391723	ATRX	ENSP00000362441	ASAH2	ENSP00000378897	PPP2R5B	ENSP00000164133	PSMA5	ENSP00000271308
2	0.0392	RAB11A	ENSP00000261890	ANAPC10	ENSP00000478501	PSMC3	ENSP00000481029	RNF4	ENSP00000426503	ASAH2	ENSP00000378897	PSMC6	ENSP00000401802	MAPK15	ENSP00000337691	PPM1G	ENSP00000342778	PRMT5	ENSP00000319169	PUM1	ENSP00000391723
3	0.1053	LIN52	ENSP00000451812	DCTN2	ENSP00000408910	PSMD1	ENSP00000309474	HINFP	ENSP00000318085	DYNC1LI1	ENSP00000273130	CNOT10	ENSP00000399862	PRMT5	ENSP00000319169	TIPRL	ENSP00000356807	SVIL	ENSP00000348128	PSMC3	ENSP00000481029
4	0.249	CYLD	ENSP00000392025	UXT	ENSP00000337393	CENPE	ENSP00000265148	ANLN	ENSP00000265748	PSMB4	ENSP00000290541	CSNK1E	ENSP00000380044	SENP6	ENSP00000402527	SFI1	ENSP00000383145	SPAST	ENSP00000480893	RNF20	ENSP00000373772
5	0.0003	PSMB3	ENSP00000483688	SKP1	ENSP00000231487	PSMD8	ENSP00000215071	SVIL	ENSP00000348128	FLCN	ENSP00000285071	MAPRE3	ENSP00000233121	PSMB6	ENSP00000270586	PAXIP1	ENSP00000384048	LGMN	ENSP00000376911	RAD51C	ENSP00000336701
6	0.0019	PPP2R1A	ENSP00000324804	RRM2	ENSP00000353770	TUBG1	ENSP00000251413	MEIOSIN	ENSP00000402674	PRCC	ENSP00000271526	SPAST	ENSP00000480893	PAFAH1B1	ENSP00000380378	PSMA6	ENSP00000261479	PCNA	ENSP00000368458	FLCN	ENSP00000285071
7	0.2584	NEK2	ENSP00000355966	APAF1	ENSP00000448165	STK33	ENSP00000416750	ERCC2	ENSP00000375809	USP16	ENSP00000334808	RAB11A	ENSP00000261890	MYBL2	ENSP00000217026	ERCC2	ENSP00000375809	MOK	ENSP00000355304	PSMC1	ENSP00000261303
8	0.0015	HPGD	ENSP00000296522	PCNA	ENSP00000368458	BTG2	ENSP00000290551	RNF20	ENSP00000373772	CDC7	ENSP00000393139	PTPN11	ENSP00000340944	PPP2R5B	ENSP00000164133	PSMC6	ENSP00000401802	ATRX	ENSP00000362441	PSMD4	ENSP00000357879
9	0.2911	PSMD14	ENSP00000386541	KIF25	ENSP00000388878	APAF1	ENSP00000448165	IQGAP1	ENSP00000268182	STK11	ENSP00000324856	PAXIP1	ENSP00000384048	PSMA4	ENSP00000044462	PUM1	ENSP00000391723	HINFP	ENSP00000318085	UXT	ENSP00000337393
10	0.0375	RNF20	ENSP00000373772	PIWIL2	ENSP00000349208	NSMCE2	ENSP00000287437	PPP2R1A	ENSP00000324804	PSMD7	ENSP00000219313	INTS3	ENSP00000318641	PUM1	ENSP00000391723	PSMB3	ENSP00000483688	PRKDC	ENSP00000313420	MOK	ENSP00000355304
SUM		Min (p-val)	0.0003	Max (p-val)	0.3689	Mean (p-val)	0.13531000000000004
1	0.0197	PNPT1	ENSP00000400646	CNOT11	ENSP00000289382	LATS2	ENSP00000372035	BTG2	ENSP00000290551	PSMD7	ENSP00000219313	PSMD7	ENSP00000219313	RNF4	ENSP00000426503	PSMA2	ENSP00000223321	PSMD1	ENSP00000309474	RFWD3	ENSP00000354361
2	0.0124	HINFP	ENSP00000318085	RRM2	ENSP00000353770	CDC45	ENSP00000405726	PSMG2	ENSP00000325919	DDB1	ENSP00000301764	DDB1	ENSP00000301764	DHCR24	ENSP00000360316	PSMD7	ENSP00000219313	PSMB8	ENSP00000364016	CDC37	ENSP00000222005
