1	0.0055	ECT2	ENSP00000376457	CDC25C	ENSP00000321656	NUPR2	ENSP00000455442	NEDD1	ENSP00000451211	JUNB	ENSP00000303315	KNTC1	ENSP00000328236	ZFYVE26	ENSP00000251119	KNTC1	ENSP00000328236	NEDD1	ENSP00000451211	ATM	ENSP00000278616
2	1.68e-08	CDC25C	ENSP00000321656	JUNB	ENSP00000303315	ORC1	ENSP00000360623	JUNB	ENSP00000303315	CDKN3	ENSP00000335357	ORC1	ENSP00000360623	ECT2	ENSP00000376457	ZFYVE26	ENSP00000251119	KIF23	ENSP00000260363	CDC25C	ENSP00000321656
3	2.2e-06	KIF23	ENSP00000260363	JUNB	ENSP00000303315	CDKN3	ENSP00000335357	CDKL4	ENSP00000368080	ZFYVE26	ENSP00000251119	KNTC1	ENSP00000328236	CDKL4	ENSP00000368080	ECT2	ENSP00000376457	KNTC1	ENSP00000328236	ZFYVE26	ENSP00000251119
4	2.68e-05	ORC1	ENSP00000360623	ECT2	ENSP00000376457	CDC25C	ENSP00000321656	ATM	ENSP00000278616	NUPR2	ENSP00000455442	KNTC1	ENSP00000328236	ECT2	ENSP00000376457	KNTC1	ENSP00000328236	CDKL4	ENSP00000368080	NEDD1	ENSP00000451211
5	0.0917	WDR76	ENSP00000263795	CDC25C	ENSP00000321656	NEDD1	ENSP00000451211	ZNF207	ENSP00000378165	ZNF207	ENSP00000378165	JUNB	ENSP00000303315	ECT2	ENSP00000376457	WDR76	ENSP00000263795	ZNF207	ENSP00000378165	ATM	ENSP00000278616
6	0.0158	ATM	ENSP00000278616	WDR76	ENSP00000263795	ATM	ENSP00000278616	ZNF207	ENSP00000378165	ORC1	ENSP00000360623	NUPR2	ENSP00000455442	CDKN3	ENSP00000335357	JUNB	ENSP00000303315	ZNF207	ENSP00000378165	ZFYVE26	ENSP00000251119
7	8.38e-05	NEDD1	ENSP00000451211	ORC1	ENSP00000360623	ECT2	ENSP00000376457	ZNF207	ENSP00000378165	KIF23	ENSP00000260363	CDC25C	ENSP00000321656	KIF23	ENSP00000260363	ATM	ENSP00000278616	NEDD1	ENSP00000451211	ATM	ENSP00000278616
8	0.0388	ZNF207	ENSP00000378165	KNTC1	ENSP00000328236	KIF23	ENSP00000260363	ECT2	ENSP00000376457	KNTC1	ENSP00000328236	ZFYVE26	ENSP00000251119	ATM	ENSP00000278616	NEDD1	ENSP00000451211	NEDD1	ENSP00000451211	NUPR2	ENSP00000455442
9	0.195	CDC25C	ENSP00000321656	CDC25C	ENSP00000321656	JUNB	ENSP00000303315	NEDD1	ENSP00000451211	NUPR2	ENSP00000455442	KIF23	ENSP00000260363	NUPR2	ENSP00000455442	NEDD1	ENSP00000451211	ZNF207	ENSP00000378165	CDKL4	ENSP00000368080
10	0.0995	ZNF207	ENSP00000378165	NUPR2	ENSP00000455442	ATM	ENSP00000278616	JUNB	ENSP00000303315	KIF23	ENSP00000260363	ZFYVE26	ENSP00000251119	CDKL4	ENSP00000368080	NUPR2	ENSP00000455442	CDKN3	ENSP00000335357	CDKN3	ENSP00000335357
SUM		Min (p-val)	1.68e-08	Max (p-val)	0.195	Mean (p-val)	0.04464128168
1	8.38e-05	ZNF207	ENSP00000378165	KIF23	ENSP00000260363	ATM	ENSP00000278616	CDC25C	ENSP00000321656	KIF23	ENSP00000260363	ORC1	ENSP00000360623	CDC25C	ENSP00000321656	ECT2	ENSP00000376457	CDC25C	ENSP00000321656	NEDD1	ENSP00000451211
2	0.1062	WDR76	ENSP00000263795	CDKL4	ENSP00000368080	NUPR2	ENSP00000455442	ORC1	ENSP00000360623	JUNB	ENSP00000303315	CDKL4	ENSP00000368080	NUPR2	ENSP00000455442	CDKN3	ENSP00000335357	NUPR2	ENSP00000455442	ORC1	ENSP00000360623
3	1.6e-05	CDC25C	ENSP00000321656	ORC1	ENSP00000360623	ZNF207	ENSP00000378165	KIF23	ENSP00000260363	NEDD1	ENSP00000451211	ZNF207	ENSP00000378165	ATM	ENSP00000278616	ORC1	ENSP00000360623	KNTC1	ENSP00000328236	CDKL4	ENSP00000368080
4	2.9e-05	KNTC1	ENSP00000328236	CDKL4	ENSP00000368080	ATM	ENSP00000278616	KIF23	ENSP00000260363	ECT2	ENSP00000376457	NUPR2	ENSP00000455442	WDR76	ENSP00000263795	CDC25C	ENSP00000321656	ZNF207	ENSP00000378165	KIF23	ENSP00000260363
5	0.002	WDR76	ENSP00000263795	CDC25C	ENSP00000321656	CDKL4	ENSP00000368080	CDKL4	ENSP00000368080	KNTC1	ENSP00000328236	ORC1	ENSP00000360623	JUNB	ENSP00000303315	JUNB	ENSP00000303315	ZNF207	ENSP00000378165	CDKL4	ENSP00000368080
6	0.0261	WDR76	ENSP00000263795	KNTC1	ENSP00000328236	ECT2	ENSP00000376457	NUPR2	ENSP00000455442	NEDD1	ENSP00000451211	NEDD1	ENSP00000451211	NEDD1	ENSP00000451211	WDR76	ENSP00000263795	ORC1	ENSP00000360623	ZFYVE26	ENSP00000251119
7	0.0426	KIF23	ENSP00000260363	JUNB	ENSP00000303315	ECT2	ENSP00000376457	ATM	ENSP00000278616	ECT2	ENSP00000376457	JUNB	ENSP00000303315	ORC1	ENSP00000360623	NEDD1	ENSP00000451211	NUPR2	ENSP00000455442	ORC1	ENSP00000360623
8	0.0754	NUPR2	ENSP00000455442	CDKL4	ENSP00000368080	NEDD1	ENSP00000451211	NUPR2	ENSP00000455442	ATM	ENSP00000278616	WDR76	ENSP00000263795	ORC1	ENSP00000360623	KNTC1	ENSP00000328236	ATM	ENSP00000278616	WDR76	ENSP00000263795
9	0.0377	ORC1	ENSP00000360623	KIF23	ENSP00000260363	NEDD1	ENSP00000451211	ATM	ENSP00000278616	NEDD1	ENSP00000451211	ECT2	ENSP00000376457	KIF23	ENSP00000260363	NUPR2	ENSP00000455442	ZNF207	ENSP00000378165	NUPR2	ENSP00000455442
10	0.033	JUNB	ENSP00000303315	ECT2	ENSP00000376457	ORC1	ENSP00000360623	NEDD1	ENSP00000451211	CDC25C	ENSP00000321656	ZFYVE26	ENSP00000251119	ZFYVE26	ENSP00000251119	ECT2	ENSP00000376457	CDC25C	ENSP00000321656	JUNB	ENSP00000303315
SUM		Min (p-val)	1.6e-05	Max (p-val)	0.1062	Mean (p-val)	0.03231288
1	6.71e-06	ORC1	ENSP00000360623	CDKN3	ENSP00000335357	ATM	ENSP00000278616	ZFYVE26	ENSP00000251119	ATM	ENSP00000278616	KNTC1	ENSP00000328236	ZNF207	ENSP00000378165	KIF23	ENSP00000260363	CDKL4	ENSP00000368080	ORC1	ENSP00000360623
2	0.001	KNTC1	ENSP00000328236	NUPR2	ENSP00000455442	KIF23	ENSP00000260363	ECT2	ENSP00000376457	CDKL4	ENSP00000368080	CDKL4	ENSP00000368080	ZNF207	ENSP00000378165	KNTC1	ENSP00000328236	CDKL4	ENSP00000368080	WDR76	ENSP00000263795
3	0.2297	NUPR2	ENSP00000455442	CDC25C	ENSP00000321656	ATM	ENSP00000278616	CDC25C	ENSP00000321656	WDR76	ENSP00000263795	NUPR2	ENSP00000455442	CDKL4	ENSP00000368080	NEDD1	ENSP00000451211	ATM	ENSP00000278616	NEDD1	ENSP00000451211
4	0.0981	ECT2	ENSP00000376457	ZFYVE26	ENSP00000251119	ZFYVE26	ENSP00000251119	NUPR2	ENSP00000455442	JUNB	ENSP00000303315	JUNB	ENSP00000303315	ZNF207	ENSP00000378165	NUPR2	ENSP00000455442	CDKL4	ENSP00000368080	KNTC1	ENSP00000328236
5	0.00026	ECT2	ENSP00000376457	NEDD1	ENSP00000451211	NUPR2	ENSP00000455442	KIF23	ENSP00000260363	ORC1	ENSP00000360623	KNTC1	ENSP00000328236	JUNB	ENSP00000303315	ZNF207	ENSP00000378165	KNTC1	ENSP00000328236	WDR76	ENSP00000263795
6	0.011	KNTC1	ENSP00000328236	ATM	ENSP00000278616	NEDD1	ENSP00000451211	NEDD1	ENSP00000451211	NUPR2	ENSP00000455442	JUNB	ENSP00000303315	ZFYVE26	ENSP00000251119	CDKN3	ENSP00000335357	NEDD1	ENSP00000451211	KIF23	ENSP00000260363
7	2.84e-06	CDKN3	ENSP00000335357	KNTC1	ENSP00000328236	CDC25C	ENSP00000321656	CDKL4	ENSP00000368080	ATM	ENSP00000278616	WDR76	ENSP00000263795	CDKL4	ENSP00000368080	ECT2	ENSP00000376457	ZFYVE26	ENSP00000251119	JUNB	ENSP00000303315
8	0.1806	WDR76	ENSP00000263795	JUNB	ENSP00000303315	WDR76	ENSP00000263795	ECT2	ENSP00000376457	NEDD1	ENSP00000451211	ZNF207	ENSP00000378165	WDR76	ENSP00000263795	NUPR2	ENSP00000455442	ZFYVE26	ENSP00000251119	CDKN3	ENSP00000335357
9	1.5e-07	ZFYVE26	ENSP00000251119	CDC25C	ENSP00000321656	CDKL4	ENSP00000368080	JUNB	ENSP00000303315	NUPR2	ENSP00000455442	ECT2	ENSP00000376457	CDKN3	ENSP00000335357	KIF23	ENSP00000260363	NEDD1	ENSP00000451211	ORC1	ENSP00000360623
10	1.0	ATM	ENSP00000278616	WDR76	ENSP00000263795	KIF23	ENSP00000260363	WDR76	ENSP00000263795	CDKL4	ENSP00000368080	NEDD1	ENSP00000451211	CDKL4	ENSP00000368080	ZFYVE26	ENSP00000251119	ZFYVE26	ENSP00000251119	NEDD1	ENSP00000451211
SUM		Min (p-val)	1.5e-07	Max (p-val)	1.0	Mean (p-val)	0.15206697
1	1.15e-07	CDKN3	ENSP00000335357	NEDD1	ENSP00000451211	KIF23	ENSP00000260363	ECT2	ENSP00000376457	CDKL4	ENSP00000368080	CDC25C	ENSP00000321656	ZNF207	ENSP00000378165	ORC1	ENSP00000360623	JUNB	ENSP00000303315	ZNF207	ENSP00000378165
2	9.56e-09	ECT2	ENSP00000376457	CDKN3	ENSP00000335357	KIF23	ENSP00000260363	KNTC1	ENSP00000328236	JUNB	ENSP00000303315	ZFYVE26	ENSP00000251119	CDC25C	ENSP00000321656	ZNF207	ENSP00000378165	KIF23	ENSP00000260363	ATM	ENSP00000278616
3	0.1535	JUNB	ENSP00000303315	WDR76	ENSP00000263795	CDKN3	ENSP00000335357	NUPR2	ENSP00000455442	JUNB	ENSP00000303315	ECT2	ENSP00000376457	ZNF207	ENSP00000378165	NEDD1	ENSP00000451211	ECT2	ENSP00000376457	CDKN3	ENSP00000335357
