1	1.0	PINX1	ENSP00000318966	PRKAR2B	ENSP00000265717	IPO5	ENSP00000261574	CNOT9	ENSP00000273064	CAB39L	ENSP00000479669	CDC73	ENSP00000356405	BBS4	ENSP00000268057	PLRG1	ENSP00000424417	GBF1	ENSP00000359000	CHMP4C	ENSP00000297265
2	1.0	TTC28	ENSP00000381003	PHOX2B	ENSP00000226382	ING4	ENSP00000380024	DDX3X	ENSP00000382840	ZFHX3	ENSP00000268489	UXT	ENSP00000337393	RPRD1B	ENSP00000362532	PBX1	ENSP00000405890	TGFBR1	ENSP00000364133	TMOD3	ENSP00000308753
3	1.0	RAD51D	ENSP00000466834	EZH2	ENSP00000320147	MYO16	ENSP00000401633	XPC	ENSP00000285021	PLPP2	ENSP00000329697	KCNH5	ENSP00000321427	BIN1	ENSP00000316779	STXBP4	ENSP00000365530	ANXA1	ENSP00000366109	BCL2	ENSP00000381185
4	0.4501	APC	ENSP00000257430	RAD51D	ENSP00000466834	PDXP	ENSP00000215904	RPS27L	ENSP00000331019	ZFHX3	ENSP00000268489	DCLRE1B	ENSP00000358576	DMRT1	ENSP00000371711	IK	ENSP00000396301	PROX1	ENSP00000355925	PRKCA	ENSP00000408695
5	0.6369	MASTL	ENSP00000365107	MSX1	ENSP00000372170	PDGFRB	ENSP00000261799	PRKAR2B	ENSP00000265717	TCF7L2	ENSP00000358404	HCFC1	ENSP00000309555	POLDIP2	ENSP00000475924	DYNC1H1	ENSP00000348965	ADAMTS1	ENSP00000284984	HES1	ENSP00000232424
6	0.81	PRKACB	ENSP00000359719	DRG1	ENSP00000329715	RPS27L	ENSP00000331019	HDAC8	ENSP00000362674	KLHL22	ENSP00000331682	USP28	ENSP00000003302	PRCC	ENSP00000271526	RPS6KB1	ENSP00000225577	GIT1	ENSP00000378338	MGA	ENSP00000219905
7	0.043	TUBB	ENSP00000339001	SLC9A3R1	ENSP00000262613	RRAGC	ENSP00000362092	RANBP1	ENSP00000401564	KANK2	ENSP00000468002	ACTB	ENSP00000349960	CALM1	ENSP00000349467	CDK2AP2	ENSP00000301488	PBX1	ENSP00000405890	SPHK1	ENSP00000313681
8	1.0	RING1	ENSP00000363787	PPP1R9B	ENSP00000478767	PIDD1	ENSP00000337797	MECP2	ENSP00000395535	HTRA2	ENSP00000258080	STOX1	ENSP00000298596	PIK3C3	ENSP00000262039	TRIAP1	ENSP00000449795	RRP8	ENSP00000254605	DCLRE1B	ENSP00000358576
9	1.0	PCGF6	ENSP00000358862	DUX4	ENSP00000485452	USP44	ENSP00000258499	CYP1A1	ENSP00000369050	KMT2E	ENSP00000312379	RAD51D	ENSP00000466834	MEIS2	ENSP00000453793	KIF3B	ENSP00000364864	MAEA	ENSP00000302830	INO80	ENSP00000355205
10	0.4493	ZBED9	ENSP00000395259	CNOT8	ENSP00000430493	TSG101	ENSP00000251968	ANKRD17	ENSP00000351416	DYNC1H1	ENSP00000348965	UBA3	ENSP00000354340	FAP	ENSP00000188790	AXIN2	ENSP00000302625	CNOT11	ENSP00000289382	TBRG1	ENSP00000409016
