0	0.2	5	6	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	0	0.0	0.0	1	1.0"
0	0.2	5	7	0.4547	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	1	0.4547"
0	0.2	5	8	0.3442	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	0	0.3442"
0	0.2	5	9	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	0	0.0	0.0	1	1.0"
0	0.2	5	10	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	0	0.0	0.0	1	1.0"
0	0.2	6	1	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	0	0.0	0.0	1	1.0"
0	0.2	6	2	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	0	0.0	0.0	0	1.0"
0	0.2	6	3	0.4668	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	2	0.4	0.4	2	0.4668"
0	0.2	6	4	0.0152	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	4	0.8	0.4	1	0.0152"
0	0.2	6	5	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	0	0.0	0.0	0	1.0"
0	0.2	6	6	2.6e-06	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	6	1.2	0.533	0	2.6e-06"
0	0.2	6	7	0.496	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	1	0.496"
0	0.2	6	8	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	0	0.0	0.0	1	1.0"
0	0.2	6	9	0.45	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	1	0.45"
0	0.2	6	10	0.5532	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	1	0.5532"
0	0.2	7	1	0.0737	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	2	0.4	0.2	0	0.0737"
0	0.2	7	2	0.582	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	1	0.582"
0	0.2	7	3	0.0161	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	4	0.8	0.4	1	0.0161"
0	0.2	7	4	0.3289	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	0	0.3289"
