Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG2675	0.28571	0.27273	3	11	2	7	0	0	1	1	0.0	0	0	1	3	0.0	1	1	1	1	1.0	0	0	1	2	0.0	1	2	1	2	1.0	0	0	1	1	0.0	0	0	1	1	0.0	
KOG0240	0.28571	0.16667	3	18	3	7	0	0	1	4	0.0	1	1	1	2	0.5	1	1	1	2	0.5	0	0	1	5	0.0	0	0	1	3	0.0	0	0	1	1	0.0	1	1	1	1	1.0	
KOG1737	0.28571	0.17241	5	29	2	7	0	0	1	10	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	7	0.0	0	0	1	5	0.0	1	3	1	3	1.0	1	2	1	2	1.0	
KOG1026	0.28571	0.10526	2	19	2	4	0	0	0	0	0.0	1	1	1	1	1.0	0	0	1	3	0.0	0	0	1	8	0.0	1	1	1	7	0.14286	0	0	0	0	0.0	0	0	0	0	0.0	
KOG3519	0.27778	0.09677	3	31	2	6	0	0	0	0	0.0	0	0	1	2	0.0	0	0	1	2	0.0	0	0	1	13	0.0	0	0	1	10	0.0	1	1	1	1	1.0	1	2	1	3	0.66667	
KOG0281	0.26667	0.25	2	8	2	5	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	2	0.0	1	1	1	3	0.33333	0	0	0	0	0.0	0	0	1	1	0.0	
KOG1887	0.25	0.03846	1	26	1	4	0	0	1	20	0.0	0	0	0	0	0.0	1	1	1	1	1.0	0	0	1	3	0.0	0	0	1	2	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG2122	0.25	0.33333	2	6	1	4	0	0	0	0	0.0	0	0	1	1	0.0	1	2	1	2	1.0	0	0	1	1	0.0	0	0	1	2	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0999	0.25	0.11111	1	9	1	4	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	5	0.0	0	0	1	2	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0662	0.25	0.25	1	4	1	4	0	0	0	0	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG2999	0.25	0.125	1	8	1	4	0	0	0	0	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	3	0.0	0	0	1	3	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG4792	0.25	0.33333	2	6	1	4	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	2	0.0	1	2	1	2	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG3536	0.25	0.07692	1	13	1	4	0	0	0	0	0.0	1	1	1	1	1.0	0	0	1	2	0.0	0	0	1	6	0.0	0	0	1	4	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG4289	0.25	0.09091	1	11	1	4	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	5	0.0	0	0	1	4	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG4568	0.25	0.17647	3	17	2	6	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	6	0.0	0	0	1	5	0.0	1	2	1	2	1.0	1	1	1	2	0.5	
KOG2133	0.25	0.14286	1	7	1	4	0	0	0	0	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	3	0.0	0	0	1	2	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG1923	0.25	0.2	2	10	1	4	0	0	0	0	0.0	0	0	1	2	0.0	1	2	1	2	1.0	0	0	1	3	0.0	0	0	1	3	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
ENOG502RYYR	0.25	0.25	1	4	1	4	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0195	0.25	0.25	1	4	1	4	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG1025	0.25	0.0625	1	16	1	4	0	0	0	0	0.0	0	0	1	2	0.0	1	1	1	1	1.0	0	0	1	9	0.0	0	0	1	4	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0664	0.25	0.2	1	5	1	4	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	2	0.0	0	0	1	1	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0790	0.25	0.125	1	8	1	4	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	4	0.0	0	0	1	2	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG3697	0.25	0.125	1	8	1	4	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	2	0.0	0	0	1	4	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG3863	0.25	0.05263	1	19	1	4	0	0	0	0	0.0	0	0	1	2	0.0	1	1	1	1	1.0	0	0	1	10	0.0	0	0	1	6	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG1129	0.25	0.25	1	4	1	4	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG1480	0.25	0.08333	1	12	1	4	0	0	0	0	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	5	0.0	0	0	1	5	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG3512	0.25	0.05556	1	18	1	4	0	0	0	0	0.0	1	1	1	1	1.0	0	0	1	2	0.0	0	0	1	9	0.0	0	0	1	6	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
