GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A024QYR6	PTEN	GO:0006629		9606	PTEN	P
UniProtKB	A0A024QYU1	MIR16	GO:0006629		9606	MIR16,hCG_38021	P
UniProtKB	A0A024QYX0	EBP	GO:0016125		9606	EBP,hCG_19812	P
UniProtKB	A0A024QYX0	EBP	GO:0016126		9606	EBP,hCG_19812	P
UniProtKB	A0A024QYX0	EBP	GO:0006695		9606	EBP,hCG_19812	P
UniProtKB	A0A024QYY6	FMO5	GO:0006629		9606	FMO5,hCG_1981889	P
UniProtKB	A0A024QZ14	PIGS	GO:0016255		9606	PIGS,hCG_2039635	P
UniProtKB	A0A024QZ14	PIGS	GO:0006506		9606	PIGS,hCG_2039635	P
UniProtKB	A0A024QZ14	PIGS	GO:0006506		9606	PIGS,hCG_2039635	P
UniProtKB	A0A024QZ57	CLN8	GO:0006644		9606	CLN8,hCG_15110	P
UniProtKB	A0A024QZA4	ST3GAL2	GO:0010706		9606	ST3GAL2,hCG_32368	P
UniProtKB	A0A024QZE3	CPT1C	GO:0006629		9606	CPT1C,hCG_2039825	P
UniProtKB	A0A024QZE3	CPT1C	GO:0006631		9606	CPT1C,hCG_2039825	P
UniProtKB	A0A024QZE3	CPT1C	GO:0006635		9606	CPT1C,hCG_2039825	P
UniProtKB	A0A024QZH0	PLA2G4C	GO:0009395		9606	PLA2G4C,hCG_15256	P
UniProtKB	A0A024QZH0	PLA2G4C	GO:0016042		9606	PLA2G4C,hCG_15256	P
UniProtKB	A0A024QZH0	PLA2G4C	GO:0006629		9606	PLA2G4C,hCG_15256	P
UniProtKB	A0A024QZH0	PLA2G4C	GO:0016042		9606	PLA2G4C,hCG_15256	P
UniProtKB	A0A024QZH5	SPHK2	GO:0006669		9606	SPHK2,hCG_15274	P
UniProtKB	A0A024QZH5	SPHK2	GO:0006670		9606	SPHK2,hCG_15274	P
UniProtKB	A0A024QZI3	CPT1C	GO:0006629		9606	CPT1C,hCG_2039825	P
UniProtKB	A0A024QZI3	CPT1C	GO:0006631		9606	CPT1C,hCG_2039825	P
UniProtKB	A0A024QZI3	CPT1C	GO:0006635		9606	CPT1C,hCG_2039825	P
UniProtKB	A0A024QZQ1	SIRT1	GO:0006642		9606	SIRT1,hCG_32306	P
UniProtKB	A0A024QZQ2	PSAP	GO:0006629		9606	PSAP,hCG_1787837	P
UniProtKB	A0A024QZQ2	PSAP	GO:0006665		9606	PSAP,hCG_1787837	P
UniProtKB	A0A024QZQ2	PSAP	GO:0006665		9606	PSAP,hCG_1787837	P
UniProtKB	A0A024QZS3	PPAP2A	GO:0006629		9606	PPAP2A,hCG_39580	P
UniProtKB	A0A024QZS3	PPAP2A	GO:0006644		9606	PPAP2A,hCG_39580	P
UniProtKB	A0A024QZS3	PPAP2A	GO:0046839		9606	PPAP2A,hCG_39580	P
UniProtKB	A0A024QZS3	PPAP2A	GO:0006644		9606	PPAP2A,hCG_39580	P
UniProtKB	A0A024QZS3	PPAP2A	GO:0006670		9606	PPAP2A,hCG_39580	P
UniProtKB	A0A024QZS3	PPAP2A	GO:0006672		9606	PPAP2A,hCG_39580	P
UniProtKB	A0A024QZS3	PPAP2A	GO:0006644		9606	PPAP2A,hCG_39580	P
UniProtKB	A0A024QZS3	PPAP2A	GO:0046839		9606	PPAP2A,hCG_39580	P
UniProtKB	A0A024QZS3	PPAP2A	GO:0006644		9606	PPAP2A,hCG_39580	P
UniProtKB	A0A024QZU7	PPAP2A	GO:0006629		9606	PPAP2A,hCG_39580	P
UniProtKB	A0A024QZU7	PPAP2A	GO:0006644		9606	PPAP2A,hCG_39580	P
