GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A024R118	METTL7A	GO:0005811		9606	METTL7A,hCG_26738	C
UniProtKB	A0A024R386	LOC57146	GO:0005811		9606	LOC57146,hCG_38247	C
UniProtKB	A0A024RDV9	SPG20	GO:0005811		9606	SPG20,hCG_32832	C
UniProtKB	A0A090N8H4	HIMAP2	GO:0005811		9606	HIMAP2,GIMAP2,hCG_1990706,tcag7.775	C
UniProtKB	A0A0A0MQT0	RBP1	GO:0005811		9606	RBP1,hCG_16055	C
UniProtKB	A0A0A0MSH6	LDAH	GO:0005811		9606	LDAH	C
UniProtKB	A0A0A0MSH6	LDAH	GO:0005811		9606	LDAH	C
UniProtKB	A0A0C4DGX3	EDA	GO:0005811		9606	EDA,hCG_14664	C
UniProtKB	A0A0G2JQD0	LSS	GO:0005811		9606	LSS	C
UniProtKB	A0A0G2JS81	LSS	GO:0005811		9606	LSS	C
UniProtKB	A0A0J9YXN7	PLIN4	GO:0005811		9606	PLIN4	C
UniProtKB	A0A0J9YXN7	PLIN4	GO:0005811		9606	PLIN4	C
UniProtKB	A0A0S2Z5D6	ABHD5	GO:0005811		9606	ABHD5	C
UniProtKB	A0A0S2Z5D6	ABHD5	GO:0005811		9606	ABHD5	C
UniProtKB	A0A0U5J797	TNLG7C	GO:0005811		9606	TNLG7C	C
UniProtKB	A0A126GW15	OR6C6	GO:0005811		9606	OR6C6	C
UniProtKB	A0A140VJN8	A0A140VJN8	GO:0005811		9606		C
UniProtKB	A0A140VJN8	A0A140VJN8	GO:0005811		9606		C
UniProtKB	A0A158RFT8	ADIG	GO:0005811		9606	ADIG	C
UniProtKB	A0A158RFU6	RAB7A	GO:0005811		9606	RAB7A,RAB7,hCG_1780455	C
UniProtKB	A0A2R8Y5N2	TSC1	GO:0005811		9606	TSC1	C
UniProtKB	A0A2R8Y5S3	TSC1	GO:0005811		9606	TSC1	C
UniProtKB	A0A2R8Y6S1	TSC1	GO:0005811		9606	TSC1	C
UniProtKB	A0A2R8YFV7	TSC1	GO:0005811		9606	TSC1	C
UniProtKB	A0A384MTQ5	A0A384MTQ5	GO:0005811		9606		C
UniProtKB	A0A384NPZ7	A0A384NPZ7	GO:0005811		9606		C
UniProtKB	A0A384NPZ7	A0A384NPZ7	GO:0005811		9606		C
UniProtKB	A0A7P0T9D5	SIGMAR1	GO:0005811		9606	SIGMAR1	C
UniProtKB	A0A7P0T9D5	SIGMAR1	GO:0005811		9606	SIGMAR1	C
UniProtKB	A0A7P0TA12	SIGMAR1	GO:0005811		9606	SIGMAR1	C
UniProtKB	A0A7P0TA12	SIGMAR1	GO:0005811		9606	SIGMAR1	C
UniProtKB	A0A7P0Z4C2	SIGMAR1	GO:0005811		9606	SIGMAR1	C
UniProtKB	A0A7P0Z4C2	SIGMAR1	GO:0005811		9606	SIGMAR1	C
UniProtKB	A0A804HIB9	RAB18	GO:0005811		9606	RAB18	C
UniProtKB	A0A804HIB9	RAB18	GO:0005811		9606	RAB18	C
UniProtKB	A0A8C8NLQ3	RAB18	GO:0005811		9606	RAB18	C
UniProtKB	A0A8C8NLQ3	RAB18	GO:0005811		9606	RAB18	C
UniProtKB	A2A3U5	hCG_20471	GO:0005811		9606	hCG_20471	C
UniProtKB	A2A3U5	hCG_20471	GO:0005811		9606	hCG_20471	C
UniProtKB	A6NF89	OR6C6	GO:0005811		9606	OR6C6	C
UniProtKB	A8E631	KIAA1881	GO:0005811		9606	KIAA1881	C
UniProtKB	A8K8W7	A8K8W7	GO:0005811		9606		C
UniProtKB	A8K8W7	A8K8W7	GO:0005811		9606		C
UniProtKB	B2R5U3	EHD1	GO:0005811		9606	EHD1,hCG_23386	C
UniProtKB	B2R694	B2R694	GO:0005811		9606		C
UniProtKB	B3KVA2	B3KVA2	GO:0005811		9606		C
UniProtKB	B4DHR7	B4DHR7	GO:0005811		9606		C
UniProtKB	B4DJK9	B4DJK9	GO:0005811		9606		C
UniProtKB	B4DNH6	B4DNH6	GO:0005811		9606		C
UniProtKB	B4DR71	SIGMAR1	GO:0005811		9606	SIGMAR1	C
UniProtKB	B4DR71	SIGMAR1	GO:0005811		9606	SIGMAR1	C
UniProtKB	B4DRG3	LDAH	GO:0005811		9606	LDAH,FLJ21820,hCG_32091	C
UniProtKB	B4DRG3	LDAH	GO:0005811		9606	LDAH,FLJ21820,hCG_32091	C
UniProtKB	B4DS38	B4DS38	GO:0005811		9606		C
UniProtKB	B4DS38	B4DS38	GO:0005811		9606		C
UniProtKB	B4DU46	B4DU46	GO:0005811		9606		C
UniProtKB	B4DU46	B4DU46	GO:0005811		9606		C
UniProtKB	B4DWE2	B4DWE2	GO:0005811		9606		C
UniProtKB	B4DWE2	B4DWE2	GO:0005811		9606		C
UniProtKB	B5MCE2	LDAH	GO:0005811		9606	LDAH	C
UniProtKB	B5MCE2	LDAH	GO:0005811		9606	LDAH	C
UniProtKB	B5MCU4	LDAH	GO:0005811		9606	LDAH	C
UniProtKB	B5MCU4	LDAH	GO:0005811		9606	LDAH	C
UniProtKB	B5MDU6	LDAH	GO:0005811		9606	LDAH	C
UniProtKB	B5MDU6	LDAH	GO:0005811		9606	LDAH	C
UniProtKB	B7Z4P9	RAB18	GO:0005811		9606	RAB18	C
UniProtKB	B7Z4P9	RAB18	GO:0005811		9606	RAB18	C
UniProtKB	B7Z5V3	B7Z5V3	GO:0005811		9606		C
UniProtKB	B7Z5V3	B7Z5V3	GO:0005811		9606		C
UniProtKB	C9J315	LSS	GO:0005811		9606	LSS	C
UniProtKB	C9JDR0	NSDHL	GO:0005811		9606	NSDHL	C
UniProtKB	C9JHU6	LDAH	GO:0005811		9606	LDAH	C
UniProtKB	C9JHU6	LDAH	GO:0005811		9606	LDAH	C
UniProtKB	C9JUM0	LDAH	GO:0005811		9606	LDAH	C
UniProtKB	C9JUM0	LDAH	GO:0005811		9606	LDAH	C
UniProtKB	D3YTH1	LDAH	GO:0005811		9606	LDAH	C
UniProtKB	D3YTH1	LDAH	GO:0005811		9606	LDAH	C
UniProtKB	D6RCD0	HSD17B11	GO:0005811		9606	HSD17B11	C
UniProtKB	F8VQX6	METTL7A	GO:0005811		9606	METTL7A	C
UniProtKB	H7C3T2	ATG2A	GO:0005811		9606	ATG2A	C
UniProtKB	H7C3T2	ATG2A	GO:0005811		9606	ATG2A	C
UniProtKB	I3L0X6	CTDNEP1	GO:0005811		9606	CTDNEP1	C
