GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A0N7KW38	ndhF	GO:0009579		3702	ndhF	C
UniProtKB	A0A0N7KW38	ndhF	GO:0009535		3702	ndhF	C
UniProtKB	A0A178U6M9	atpI	GO:0009579		3702	atpI	C
UniProtKB	A0A178U6M9	atpI	GO:0009535		3702	atpI	C
UniProtKB	A0A178U6M9	atpI	GO:0009535		3702	atpI	C
UniProtKB	A0A178U7X9	AXX17_At5g01010	GO:0009579		3702	AXX17_At5g01010,AN1_LOCUS20981	C
UniProtKB	A0A178U9N5	PPD5	GO:0009523		3702	PPD5,PsbP domain protein 5,At5g11450,F15N18.40,F15N18_40	C
UniProtKB	A0A178U9N5	PPD5	GO:0009654		3702	PPD5,PsbP domain protein 5,At5g11450,F15N18.40,F15N18_40	C
UniProtKB	A0A178UC51	AXX17_At5g58810	GO:0009535		3702	AXX17_At5g58810,At5g59400	C
UniProtKB	A0A178UC65	AXX17_At5g63630	GO:0009522		3702	AXX17_At5g63630,AN1_LOCUS26719,AT9943_LOCUS23000,C24_LOCUS26540	C
UniProtKB	A0A178UCL5	AXX17_At5g58810	GO:0009535		3702	AXX17_At5g58810,At5g59400	C
UniProtKB	A0A178UE47	AXX17_At5g58810	GO:0009535		3702	AXX17_At5g58810	C
UniProtKB	A0A178UGP4	AXX17_At5g42910	GO:0009535		3702	AXX17_At5g42910,AN1_LOCUS24681,C24_LOCUS24516	C
UniProtKB	A0A178UIM5	AXX17_At5g27300	GO:0009523		3702	AXX17_At5g27300,AN1_LOCUS23469	C
UniProtKB	A0A178UIM5	AXX17_At5g27300	GO:0009654		3702	AXX17_At5g27300,AN1_LOCUS23469	C
UniProtKB	A0A178UN62	AXX17_At5g21200	GO:0009535		3702	AXX17_At5g21200,C24_LOCUS22803	C
UniProtKB	A0A178UPG6	AXX17_At5g06670	GO:0009535		3702	AXX17_At5g06670	C
UniProtKB	A0A178USW4	AXX17_At5g53320	GO:0009522		3702	AXX17_At5g53320,AN1_LOCUS25698,AT9943_LOCUS22141,C24_LOCUS25525	C
UniProtKB	A0A178USW4	AXX17_At5g53320	GO:0009523		3702	AXX17_At5g53320,AN1_LOCUS25698,AT9943_LOCUS22141,C24_LOCUS25525	C
UniProtKB	A0A178USW4	AXX17_At5g53320	GO:0009579		3702	AXX17_At5g53320,AN1_LOCUS25698,AT9943_LOCUS22141,C24_LOCUS25525	C
UniProtKB	A0A178USW4	AXX17_At5g53320	GO:0009535		3702	AXX17_At5g53320,AN1_LOCUS25698,AT9943_LOCUS22141,C24_LOCUS25525	C
UniProtKB	A0A178UTK6	AXX17_At5g66530	GO:0009654		3702	AXX17_At5g66530,AN1_LOCUS26990,AT9943_LOCUS23243,C24_LOCUS26815	C
UniProtKB	A0A178UTK6	AXX17_At5g66530	GO:0009523		3702	AXX17_At5g66530,AN1_LOCUS26990,AT9943_LOCUS23243,C24_LOCUS26815	C
UniProtKB	A0A178UTT2	AXX17_At4g04070	GO:0009535		3702	AXX17_At4g04070,AN1_LOCUS17135,AT9943_LOCUS14726,C24_LOCUS17008	C
UniProtKB	A0A178UU75	AXX17_At4g42410	GO:0009654		3702	AXX17_At4g42410,AT9943_LOCUS17748	C
UniProtKB	A0A178UU75	AXX17_At4g42410	GO:0009523		3702	AXX17_At4g42410,AT9943_LOCUS17748	C
UniProtKB	A0A178UU76	AXX17_At4g26570	GO:0009535		3702	AXX17_At4g26570,AN1_LOCUS19017,C24_LOCUS18919	C
UniProtKB	A0A178UUC1	AXX17_At4g43240	GO:0009535		3702	AXX17_At4g43240,C24_LOCUS20547	C
UniProtKB	A0A178UV45	AXX17_At4g03480	GO:0009522		3702	AXX17_At4g03480,AN1_LOCUS17078,AT9943_LOCUS14676,C24_LOCUS16949	C
UniProtKB	A0A178UV45	AXX17_At4g03480	GO:0009538		3702	AXX17_At4g03480,AN1_LOCUS17078,AT9943_LOCUS14676,C24_LOCUS16949	C
UniProtKB	A0A178UV45	AXX17_At4g03480	GO:0009522		3702	AXX17_At4g03480,AN1_LOCUS17078,AT9943_LOCUS14676,C24_LOCUS16949	C
UniProtKB	A0A178UV45	AXX17_At4g03480	GO:0009579		3702	AXX17_At4g03480,AN1_LOCUS17078,AT9943_LOCUS14676,C24_LOCUS16949	C
UniProtKB	A0A178UV45	AXX17_At4g03480	GO:0009535		3702	AXX17_At4g03480,AN1_LOCUS17078,AT9943_LOCUS14676,C24_LOCUS16949	C
UniProtKB	A0A178UV45	AXX17_At4g03480	GO:0009535		3702	AXX17_At4g03480,AN1_LOCUS17078,AT9943_LOCUS14676,C24_LOCUS16949	C
UniProtKB	A0A178UV45	AXX17_At4g03480	GO:0009538		3702	AXX17_At4g03480,AN1_LOCUS17078,AT9943_LOCUS14676,C24_LOCUS16949	C
UniProtKB	A0A178UV94	AXX17_At4g18120	GO:0009523		3702	AXX17_At4g18120,AN1_LOCUS18219,C24_LOCUS18105	C
UniProtKB	A0A178UV94	AXX17_At4g18120	GO:0009654		3702	AXX17_At4g18120,AN1_LOCUS18219,C24_LOCUS18105	C
UniProtKB	A0A178UVW5	AXX17_At4g01490	GO:0009579		3702	AXX17_At4g01490,AT9943_LOCUS14523,C24_LOCUS16770	C
UniProtKB	A0A178UW55	AXX17_At4g11600	GO:0009522		3702	AXX17_At4g11600,AN1_LOCUS17620	C
UniProtKB	A0A178UW55	AXX17_At4g11600	GO:0009523		3702	AXX17_At4g11600,AN1_LOCUS17620	C
UniProtKB	A0A178UW55	AXX17_At4g11600	GO:0009579		3702	AXX17_At4g11600,AN1_LOCUS17620	C
UniProtKB	A0A178UW55	AXX17_At4g11600	GO:0009535		3702	AXX17_At4g11600,AN1_LOCUS17620	C
UniProtKB	A0A178UX57	AXX17_At4g04980	GO:0009523		3702	AXX17_At4g04980,AN1_LOCUS17203,C24_LOCUS17081	C
UniProtKB	A0A178UX57	AXX17_At4g04980	GO:0009654		3702	AXX17_At4g04980,AN1_LOCUS17203,C24_LOCUS17081	C
UniProtKB	A0A178UX57	AXX17_At4g04980	GO:0009579		3702	AXX17_At4g04980,AN1_LOCUS17203,C24_LOCUS17081	C
UniProtKB	A0A178UX57	AXX17_At4g04980	GO:0009535		3702	AXX17_At4g04980,AN1_LOCUS17203,C24_LOCUS17081	C
UniProtKB	A0A178UXI3	AXX17_At4g32990	GO:0009523		3702	AXX17_At4g32990,At4g28660,AT9943_LOCUS16971	C
UniProtKB	A0A178UXI3	AXX17_At4g32990	GO:0009654		3702	AXX17_At4g32990,At4g28660,AT9943_LOCUS16971	C
UniProtKB	A0A178UXI3	AXX17_At4g32990	GO:0009523		3702	AXX17_At4g32990,At4g28660,AT9943_LOCUS16971	C
UniProtKB	A0A178UXK4	AXX17_At4g24640	GO:0009523		3702	AXX17_At4g24640	C
UniProtKB	A0A178UXK4	AXX17_At4g24640	GO:0009654		3702	AXX17_At4g24640	C
UniProtKB	A0A178UXK4	AXX17_At4g24640	GO:0009579		3702	AXX17_At4g24640	C
UniProtKB	A0A178UXK4	AXX17_At4g24640	GO:0009535		3702	AXX17_At4g24640	C
UniProtKB	A0A178UY46	AXX17_At4g24640	GO:0009523		3702	AXX17_At4g24640,At4g21280,C24_LOCUS18733	C
UniProtKB	A0A178UY46	AXX17_At4g24640	GO:0009654		3702	AXX17_At4g24640,At4g21280,C24_LOCUS18733	C
UniProtKB	A0A178UY46	AXX17_At4g24640	GO:0009579		3702	AXX17_At4g24640,At4g21280,C24_LOCUS18733	C
UniProtKB	A0A178UY46	AXX17_At4g24640	GO:0009535		3702	AXX17_At4g24640,At4g21280,C24_LOCUS18733	C
UniProtKB	A0A178V0E8	AXX17_At4g43440	GO:0009579		3702	AXX17_At4g43440	C
UniProtKB	A0A178V1R6	AXX17_At4g13460	GO:0009535		3702	AXX17_At4g13460	C
UniProtKB	A0A178V4E9	AXX17_At4g33090	GO:0009522		3702	AXX17_At4g33090,AN1_LOCUS19663,AT9943_LOCUS16980,C24_LOCUS19556	C
UniProtKB	A0A178V4E9	AXX17_At4g33090	GO:0009538		3702	AXX17_At4g33090,AN1_LOCUS19663,AT9943_LOCUS16980,C24_LOCUS19556	C
UniProtKB	A0A178V4E9	AXX17_At4g33090	GO:0009522		3702	AXX17_At4g33090,AN1_LOCUS19663,AT9943_LOCUS16980,C24_LOCUS19556	C
UniProtKB	A0A178V4E9	AXX17_At4g33090	GO:0009535		3702	AXX17_At4g33090,AN1_LOCUS19663,AT9943_LOCUS16980,C24_LOCUS19556	C
UniProtKB	A0A178V669	AXX17_At3g34070	GO:0009522		3702	AXX17_At3g34070	C
UniProtKB	A0A178V669	AXX17_At3g34070	GO:0009523		3702	AXX17_At3g34070	C
UniProtKB	A0A178V669	AXX17_At3g34070	GO:0009579		3702	AXX17_At3g34070	C
UniProtKB	A0A178V669	AXX17_At3g34070	GO:0009535		3702	AXX17_At3g34070	C
UniProtKB	A0A178V6C5	AXX17_At3g55750	GO:0009522		3702	AXX17_At3g55750	C
UniProtKB	A0A178V6C5	AXX17_At3g55750	GO:0009523		3702	AXX17_At3g55750	C
UniProtKB	A0A178V6C5	AXX17_At3g55750	GO:0009579		3702	AXX17_At3g55750	C
UniProtKB	A0A178V6C5	AXX17_At3g55750	GO:0009535		3702	AXX17_At3g55750	C
UniProtKB	A0A178V7V9	AXX17_At4g14440	GO:0009522		3702	AXX17_At4g14440,At4g12800,AT9943_LOCUS15414	C
UniProtKB	A0A178V7V9	AXX17_At4g14440	GO:0009538		3702	AXX17_At4g14440,At4g12800,AT9943_LOCUS15414	C
UniProtKB	A0A178V7V9	AXX17_At4g14440	GO:0009522		3702	AXX17_At4g14440,At4g12800,AT9943_LOCUS15414	C
UniProtKB	A0A178V890	AXX17_At3g04950	GO:0009523		3702	AXX17_At3g04950	C
UniProtKB	A0A178V890	AXX17_At3g04950	GO:0009654		3702	AXX17_At3g04950	C
UniProtKB	A0A178V984	AXX17_At3g57810	GO:0009523		3702	AXX17_At3g57810,AN1_LOCUS16746,AT9943_LOCUS14403,C24_LOCUS16617	C
UniProtKB	A0A178V984	AXX17_At3g57810	GO:0009654		3702	AXX17_At3g57810,AN1_LOCUS16746,AT9943_LOCUS14403,C24_LOCUS16617	C
UniProtKB	A0A178V9U4	AXX17_At3g00540	GO:0009523		3702	AXX17_At3g00540,AT9943_LOCUS9809,C24_LOCUS11243	C
UniProtKB	A0A178V9U4	AXX17_At3g00540	GO:0009654		3702	AXX17_At3g00540,AT9943_LOCUS9809,C24_LOCUS11243	C
