GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A023T2M3	A0A023T2M3	GO:0009887		9606		P
UniProtKB	A0A023T2M3	A0A023T2M3	GO:0042471		9606		P
UniProtKB	A0A023T408	A0A023T408	GO:0009887		9606		P
UniProtKB	A0A023T408	A0A023T408	GO:0042471		9606		P
UniProtKB	A0A023T4H3	A0A023T4H3	GO:0009887		9606		P
UniProtKB	A0A023T4H3	A0A023T4H3	GO:0042471		9606		P
UniProtKB	A0A024QY88	NRG1	GO:0007399		9606	NRG1,hCG_14780	P
UniProtKB	A0A024QYV1	TSCOT	GO:0048538		9606	TSCOT,hCG_29190	P
UniProtKB	A0A024QYV2	hCG_1983280	GO:0007411		9606	hCG_1983280	P
UniProtKB	A0A024QYX0	EBP	GO:0030097		9606	EBP,hCG_19812	P
UniProtKB	A0A024QYY3	PRPSAP2	GO:0060348		9606	PRPSAP2,hCG_30686	P
UniProtKB	A0A024QYY4	BCL9	GO:0045445		9606	BCL9,hCG_37430	P
UniProtKB	A0A024QYY4	BCL9	GO:0014908		9606	BCL9,hCG_37430	P
UniProtKB	A0A024QYY4	BCL9	GO:0035914		9606	BCL9,hCG_37430	P
UniProtKB	A0A024QYY7	ULK2	GO:0007409		9606	ULK2,hCG_30690	P
UniProtKB	A0A024QYY7	ULK2	GO:0048675		9606	ULK2,hCG_30690	P
UniProtKB	A0A024QYY9	SPECC1	GO:0001824		9606	SPECC1,hCG_28279	P
UniProtKB	A0A024QZ08	IFT20	GO:0090102		9606	IFT20,hCG_31823	P
UniProtKB	A0A024QZ08	IFT20	GO:0045198		9606	IFT20,hCG_31823	P
UniProtKB	A0A024QZ08	IFT20	GO:0022008		9606	IFT20,hCG_31823	P
UniProtKB	A0A024QZ08	IFT20	GO:0055007		9606	IFT20,hCG_31823	P
UniProtKB	A0A024QZ08	IFT20	GO:0060122		9606	IFT20,hCG_31823	P
UniProtKB	A0A024QZ08	IFT20	GO:0035845		9606	IFT20,hCG_31823	P
UniProtKB	A0A024QZ08	IFT20	GO:0001736		9606	IFT20,hCG_31823	P
UniProtKB	A0A024QZ08	IFT20	GO:0001822		9606	IFT20,hCG_31823	P
UniProtKB	A0A024QZ26	HDAC6	GO:0048668		9606	HDAC6,hCG_19817	P
UniProtKB	A0A024QZ26	HDAC6	GO:0060997		9606	HDAC6,hCG_19817	P
UniProtKB	A0A024QZ57	CLN8	GO:0021522		9606	CLN8,hCG_15110	P
UniProtKB	A0A024QZ57	CLN8	GO:0021523		9606	CLN8,hCG_15110	P
UniProtKB	A0A024QZ57	CLN8	GO:0060041		9606	CLN8,hCG_15110	P
UniProtKB	A0A024QZ59	TRAF4	GO:0030323		9606	TRAF4,hCG_28281	P
UniProtKB	A0A024QZ86	TBX2	GO:0090103		9606	TBX2,hCG_32216	P
UniProtKB	A0A024QZ86	TBX2	GO:0042733		9606	TBX2,hCG_32216	P
