GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A024R297	SPIN	GO:0035064		9606	SPIN,hCG_29747	F
UniProtKB	A0A024R338	SFMBT1	GO:0042393		9606	SFMBT1,hCG_1779207	F
UniProtKB	A0A024R7G4	ASF1B	GO:0042393		9606	ASF1B,hCG_27531	F
UniProtKB	A0A024R9W1	SPIN2	GO:0035064		9606	SPIN2,hCG_18723	F
UniProtKB	A0A024R9Y9	SPIN-2	GO:0035064		9606	SPIN-2,hCG_1642309	F
UniProtKB	A0A024RBH5	PWP1	GO:1990889		9606	PWP1,hCG_16508	F
UniProtKB	A0A087WTI8	FAM156A	GO:0035064		9606	FAM156A	F
UniProtKB	A0A087WVC3	FAM156A	GO:0035064		9606	FAM156A	F
UniProtKB	A0A087WVC8	FAM156A	GO:0035064		9606	FAM156A	F
UniProtKB	A0A087WVG4	PHF1	GO:0035064		9606	PHF1	F
UniProtKB	A0A087WWC5	A0A087WWC5	GO:0042393		9606		F
UniProtKB	A0A087WY72	FAM156A	GO:0035064		9606	FAM156A	F
UniProtKB	A0A087WZD0	FAM156A	GO:0035064		9606	FAM156A	F
UniProtKB	A0A087WZE8	FAM156B	GO:0035064		9606	FAM156B	F
UniProtKB	A0A087WZZ1	FAM156A	GO:0035064		9606	FAM156A,FAM156B	F
UniProtKB	A0A087X074	SPIN2A	GO:0035064		9606	SPIN2A	F
UniProtKB	A0A087X275	FAM156A	GO:0035064		9606	FAM156A	F
UniProtKB	A0A087X2G5	FAM156A	GO:0035064		9606	FAM156A	F
UniProtKB	A0A087X2H2	FAM156B	GO:0035064		9606	FAM156B	F
UniProtKB	A0A0C4DFW2	ING1	GO:0035064		9606	ING1,hCG_1774813	F
UniProtKB	A0A0C4DFX4	A0A0C4DFX4	GO:0042393		9606		F
UniProtKB	A0A0G2JIJ9	PHF1	GO:0035064		9606	PHF1	F
UniProtKB	A0A0S2Z5B2	CBX4	GO:0035064		9606	CBX4,hCG_28566	F
UniProtKB	A0A0S2Z5Q2	L3MBTL2	GO:0035064		9606	L3MBTL2	F
UniProtKB	A0A0S2Z5X6	L3MBTL2	GO:0035064		9606	L3MBTL2,hCG_41118	F
UniProtKB	A0A0U1RQZ9	SMARCA2	GO:0042393		9606	SMARCA2	F
