GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A024QYU7	hCG_1812809	GO:0001181		9606	hCG_1812809	F
UniProtKB	A0A024QYU7	hCG_1812809	GO:0006361		9606	hCG_1812809	P
UniProtKB	A0A024QYY4	BCL9	GO:0003713		9606	BCL9,hCG_37430	F
UniProtKB	A0A024QYY4	BCL9	GO:0006366		9606	BCL9,hCG_37430	P
UniProtKB	A0A024QZ23	TFE3	GO:0001228		9606	TFE3,hCG_19823	F
UniProtKB	A0A024QZ75	THRAP1	GO:0003712		9606	THRAP1,hCG_32573	F
UniProtKB	A0A024QZ86	TBX2	GO:0003700		9606	TBX2,hCG_32216	F
UniProtKB	A0A024QZ86	TBX2	GO:0003700		9606	TBX2,hCG_32216	F
UniProtKB	A0A024QZC8	FLJ23436	GO:0006366		9606	FLJ23436,hCG_1788527	P
UniProtKB	A0A024QZD8	TEAD2	GO:0003700		9606	TEAD2,hCG_16234	F
UniProtKB	A0A024QZD8	TEAD2	GO:0003700		9606	TEAD2,hCG_16234	F
UniProtKB	A0A024QZD9	ZNF668	GO:0001227		9606	ZNF668,hCG_21157	F
UniProtKB	A0A024QZE1	IRF3	GO:0003700		9606	IRF3,hCG_21108	F
UniProtKB	A0A024QZE2	TEAD2	GO:0003700		9606	TEAD2,hCG_16234	F
UniProtKB	A0A024QZE2	TEAD2	GO:0003700		9606	TEAD2,hCG_16234	F
UniProtKB	A0A024QZG3	ATF5	GO:0003700		9606	ATF5,hCG_21104	F
UniProtKB	A0A024QZI5	NCOA4	GO:0003713		9606	NCOA4,hCG_1982904	F
UniProtKB	A0A024QZQ1	SIRT1	GO:0003713		9606	SIRT1,hCG_32306	F
UniProtKB	A0A024QZQ1	SIRT1	GO:0003714		9606	SIRT1,hCG_32306	F
UniProtKB	A0A024QZY7	GMNN	GO:0003714		9606	GMNN,hCG_37510	F
UniProtKB	A0A024QZZ4	ZNF322A	GO:0003700		9606	ZNF322A,hCG_1787373	F
UniProtKB	A0A024R087	hCG_36935	GO:0000981		9606	hCG_36935	F
UniProtKB	A0A024R089	TAF13	GO:0006366		9606	TAF13,hCG_38754	P
UniProtKB	A0A024R0H6	PAF1	GO:0006368		9606	PAF1,hCG_43356	P
UniProtKB	A0A024R0L3	POU2F2	GO:0000981		9606	POU2F2,hCG_21891	F
UniProtKB	A0A024R0L3	POU2F2	GO:0003700		9606	POU2F2,hCG_21891	F
UniProtKB	A0A024R0L4	ERF	GO:0001217		9606	ERF,hCG_20354	F
UniProtKB	A0A024R0L4	ERF	GO:0003700		9606	ERF,hCG_20354	F
UniProtKB	A0A024R0P6	FOSB	GO:0003700		9606	FOSB,hCG_20725	F
UniProtKB	A0A024R0P6	FOSB	GO:0001228		9606	FOSB,hCG_20725	F
UniProtKB	A0A024R0P6	FOSB	GO:0003700		9606	FOSB,hCG_20725	F
UniProtKB	A0A024R0P6	FOSB	GO:0006366		9606	FOSB,hCG_20725	P
UniProtKB	A0A024R0R3	FOXA3	GO:0003700		9606	FOXA3,hCG_20305	F
UniProtKB	A0A024R0R3	FOXA3	GO:0006366		9606	FOXA3,hCG_20305	P
UniProtKB	A0A024R0W2	MEIS3	GO:0001228		9606	MEIS3,hCG_1775773	F
UniProtKB	A0A024R0Y4	TADA2A	GO:0003713		9606	TADA2A,TADA2L,hCG_28187	F
UniProtKB	A0A024R120	TFCP2	GO:0001228		9606	TFCP2,hCG_36906	F
UniProtKB	A0A024R126	NR4A1	GO:0003700		9606	NR4A1,hCG_37966	F
UniProtKB	A0A024R126	NR4A1	GO:0004879		9606	NR4A1,hCG_37966	F
UniProtKB	A0A024R126	NR4A1	GO:0001228		9606	NR4A1,hCG_37966	F
UniProtKB	A0A024R126	NR4A1	GO:0001228		9606	NR4A1,hCG_37966	F
UniProtKB	A0A024R126	NR4A1	GO:0006366		9606	NR4A1,hCG_37966	P
UniProtKB	A0A024R126	NR4A1	GO:0000981		9606	NR4A1,hCG_37966	F
UniProtKB	A0A024R168	NR4A3	GO:0003700		9606	NR4A3,hCG_28754	F
UniProtKB	A0A024R168	NR4A3	GO:0004879		9606	NR4A3,hCG_28754	F
UniProtKB	A0A024R168	NR4A3	GO:0001228		9606	NR4A3,hCG_28754	F
UniProtKB	A0A024R168	NR4A3	GO:0000981		9606	NR4A3,hCG_28754	F
UniProtKB	A0A024R189	TBL1Y	GO:0003714		9606	TBL1Y,hCG_1997773	F
UniProtKB	A0A024R1A7	ELK1	GO:0003700		9606	ELK1,hCG_27063	F
UniProtKB	A0A024R1A7	ELK1	GO:0003700		9606	ELK1,hCG_27063	F
UniProtKB	A0A024R1F0	XBP1	GO:0003700		9606	XBP1,hCG_40980	F
UniProtKB	A0A024R1N6	SOX10	GO:0000981		9606	SOX10,hCG_41843	F
UniProtKB	A0A024R1N6	SOX10	GO:0001216		9606	SOX10,hCG_41843	F
UniProtKB	A0A024R1N6	SOX10	GO:0003700		9606	SOX10,hCG_41843	F
UniProtKB	A0A024R1N6	SOX10	GO:0003700		9606	SOX10,hCG_41843	F
UniProtKB	A0A024R1N6	SOX10	GO:0006366		9606	SOX10,hCG_41843	P
UniProtKB	A0A024R1N6	SOX10	GO:0006368		9606	SOX10,hCG_41843	P
UniProtKB	A0A024R1P3	POLR3H	GO:0006351		9606	POLR3H,hCG_41555	P
UniProtKB	A0A024R1P3	POLR3H	GO:0006352		9606	POLR3H,hCG_41555	P
UniProtKB	A0A024R1Q0	SREBF2	GO:0003700		9606	SREBF2,hCG_41541	F
UniProtKB	A0A024R241	NFIL3	GO:0003700		9606	NFIL3,hCG_30387	F
UniProtKB	A0A024R241	NFIL3	GO:0006351		9606	NFIL3,hCG_30387	P
UniProtKB	A0A024R241	NFIL3	GO:0006366		9606	NFIL3,hCG_30387	P
UniProtKB	A0A024R241	NFIL3	GO:0003700		9606	NFIL3,hCG_30387	F
UniProtKB	A0A024R274	SMAD4	GO:0001228		9606	SMAD4,hCG_23686	F
UniProtKB	A0A024R274	SMAD4	GO:0003700		9606	SMAD4,hCG_23686	F
UniProtKB	A0A024R274	SMAD4	GO:0006366		9606	SMAD4,hCG_23686	P
UniProtKB	A0A024R2I8	THRB	GO:0003700		9606	THRB,NR1A2,hCG_15525	F
UniProtKB	A0A024R2I8	THRB	GO:0004879		9606	THRB,NR1A2,hCG_15525	F
UniProtKB	A0A024R2I8	THRB	GO:0004879		9606	THRB,NR1A2,hCG_15525	F
UniProtKB	A0A024R2J0	UBP1	GO:0003700		9606	UBP1,hCG_20073	F
UniProtKB	A0A024R2Q3	CTNNB1	GO:0003713		9606	CTNNB1,hCG_27815	F
UniProtKB	A0A024R2Q3	CTNNB1	GO:0006351		9606	CTNNB1,hCG_27815	P
UniProtKB	A0A024R2Q3	CTNNB1	GO:0006366		9606	CTNNB1,hCG_27815	P
UniProtKB	A0A024R2Q8	SS18L2	GO:0003713		9606	SS18L2,hCG_28860	F
UniProtKB	A0A024R2U8	AXUD1	GO:0001228		9606	AXUD1,hCG_1640077	F
UniProtKB	A0A024R2U8	AXUD1	GO:0003700		9606	AXUD1,hCG_1640077	F
UniProtKB	A0A024R338	SFMBT1	GO:0003714		9606	SFMBT1,hCG_1779207	F
UniProtKB	A0A024R385	SHOX	GO:0000981		9606	SHOX,hCG_17672	F
UniProtKB	A0A024R3C6	ZBTB16	GO:0003700		9606	ZBTB16,hCG_38015	F
UniProtKB	A0A024R3F5	MIZF	GO:0001227		9606	MIZF,hCG_39400	F
UniProtKB	A0A024R3F5	MIZF	GO:0003700		9606	MIZF,hCG_39400	F
UniProtKB	A0A024R3F5	MIZF	GO:0006351		9606	MIZF,hCG_39400	P
UniProtKB	A0A024R3K4	FLI1	GO:0003700		9606	FLI1,hCG_39646	F
UniProtKB	A0A024R3M5	FLI1	GO:0003700		9606	FLI1,hCG_39646	F
UniProtKB	A0A024R3M5	FLI1	GO:0001228		9606	FLI1,hCG_39646	F
UniProtKB	A0A024R3N6	FLI1	GO:0003700		9606	FLI1,hCG_39646	F
UniProtKB	A0A024R3T7	MIXL1	GO:0000981		9606	MIXL1,hCG_1737736	F
UniProtKB	A0A024R3T7	MIXL1	GO:0001228		9606	MIXL1,hCG_1737736	F
UniProtKB	A0A024R3T7	MIXL1	GO:0001228		9606	MIXL1,hCG_1737736	F
UniProtKB	A0A024R3U6	SATB2	GO:0001228		9606	SATB2,hCG_20092	F
UniProtKB	A0A024R3X8	KLF7	GO:0003700		9606	KLF7,hCG_16523	F
UniProtKB	A0A024R405	ALS2CR8	GO:0003700		9606	ALS2CR8,hCG_1779945	F
UniProtKB	A0A024R405	ALS2CR8	GO:0001228		9606	ALS2CR8,hCG_1779945	F
UniProtKB	A0A024R4F5	HFE2	GO:0006366		9606	HFE2,hCG_37375	P
UniProtKB	A0A024R4I5	SPIB	GO:0003700		9606	SPIB,hCG_22927	F
UniProtKB	A0A024R4K8	SPIB	GO:0003700		9606	SPIB,hCG_22927	F
UniProtKB	A0A024R534	MTA2	GO:0003712		9606	MTA2,hCG_20383	F
UniProtKB	A0A024R5A7	TAF6L	GO:0016251		9606	TAF6L,hCG_2016618	F
UniProtKB	A0A024R5A7	TAF6L	GO:0006352		9606	TAF6L,hCG_2016618	P
UniProtKB	A0A024R5A7	TAF6L	GO:0006367		9606	TAF6L,hCG_2016618	P
UniProtKB	A0A024R5R8	TFB2M	GO:0003712		9606	TFB2M,hCG_22678	F
UniProtKB	A0A024R5R8	TFB2M	GO:0006391		9606	TFB2M,hCG_22678	P
UniProtKB	A0A024R5X1	SNAPC5	GO:0006366		9606	SNAPC5,hCG_1650838	P
UniProtKB	A0A024R5X1	SNAPC5	GO:0006384		9606	SNAPC5,hCG_1650838	P
UniProtKB	A0A024R5Z3	SMAD3	GO:0001228		9606	SMAD3,hCG_22521	F
UniProtKB	A0A024R5Z3	SMAD3	GO:0003700		9606	SMAD3,hCG_22521	F
UniProtKB	A0A024R5Z3	SMAD3	GO:0003700		9606	SMAD3,hCG_22521	F
UniProtKB	A0A024R5Z5	GTF2A2	GO:0006367		9606	GTF2A2,hCG_33298	P
UniProtKB	A0A024R5Z7	ANXA2	GO:0042789		9606	ANXA2,hCG_2004404	P
UniProtKB	A0A024R657	ARID4A	GO:0006366		9606	ARID4A,hCG_20985	P
UniProtKB	A0A024R6D7	JDP2	GO:0003700		9606	JDP2,hCG_22354	F
UniProtKB	A0A024R6D7	JDP2	GO:0001227		9606	JDP2,hCG_22354	F
UniProtKB	A0A024R6I1	CHES1	GO:0003700		9606	CHES1,hCG_2028955	F
UniProtKB	A0A024R6P8	BRF1	GO:0000995		9606	BRF1,hCG_19130	F
UniProtKB	A0A024R6P8	BRF1	GO:0070897		9606	BRF1,hCG_19130	P
UniProtKB	A0A024R6P8	BRF1	GO:0006352		9606	BRF1,hCG_19130	P
UniProtKB	A0A024R6P8	BRF1	GO:0006383		9606	BRF1,hCG_19130	P
UniProtKB	A0A024R6W3	CBFB	GO:0003713		9606	CBFB,hCG_28838	F
UniProtKB	A0A024R6W7	E2F4	GO:0003700		9606	E2F4,hCG_2025836	F
UniProtKB	A0A024R6X2	CBFB	GO:0003713		9606	CBFB,hCG_28838	F
UniProtKB	A0A024R6X7	hCG_2025835	GO:0003700		9606	hCG_2025835,hCG_2040102	F
UniProtKB	A0A024R6X7	hCG_2025835	GO:0006366		9606	hCG_2025835,hCG_2040102	P
UniProtKB	A0A024R711	WWP2	GO:0006366		9606	WWP2,hCG_32376	P
UniProtKB	A0A024R734	NFAT5	GO:0003700		9606	NFAT5,hCG_26653	F
UniProtKB	A0A024R734	NFAT5	GO:0006366		9606	NFAT5,hCG_26653	P
UniProtKB	A0A024R752	FOXP2	GO:0003700		9606	FOXP2,hCG_1813384	F
UniProtKB	A0A024R756	IRF5	GO:0003700		9606	IRF5,hCG_40517	F
UniProtKB	A0A024R770	NRF1	GO:0003700		9606	NRF1,hCG_1811093	F
UniProtKB	A0A024R774	NRF1	GO:0003700		9606	NRF1,hCG_1811093	F
UniProtKB	A0A024R7K5	MEF2B	GO:0000981		9606	MEF2B,hCG_38559	F
UniProtKB	A0A024R7N0	MEF2B	GO:0000981		9606	MEF2B,hCG_38559	F
UniProtKB	A0A024R7S0	MXD3	GO:0001227		9606	MXD3,hCG_2039394	F
UniProtKB	A0A024R7Z0	PLAG1	GO:0006351		9606	PLAG1,hCG_40751	P
