GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A024QZA4	ST3GAL2	GO:0006486		9606	ST3GAL2,hCG_32368	P
UniProtKB	A0A024QZA4	ST3GAL2	GO:0006486		9606	ST3GAL2,hCG_32368	P
UniProtKB	A0A024R184	ALG2	GO:0006486		9606	ALG2,hCG_30158	P
UniProtKB	A0A024R184	ALG2	GO:0006486		9606	ALG2,hCG_30158	P
UniProtKB	A0A024R2P4	C3orf39	GO:0035269		9606	C3orf39,hCG_1654248	P
UniProtKB	A0A024R2P4	C3orf39	GO:0006486		9606	C3orf39,hCG_1654248	P
UniProtKB	A0A024R2U5	GORASP1	GO:0006487		9606	GORASP1,hCG_19028	P
UniProtKB	A0A024R3C4	KDELC2	GO:0006486		9606	KDELC2,hCG_39502	P
UniProtKB	A0A024R3H8	DPAGT1	GO:0006487		9606	DPAGT1,hCG_39397	P
UniProtKB	A0A024R3H8	DPAGT1	GO:0006488		9606	DPAGT1,hCG_39397	P
UniProtKB	A0A024R3H8	DPAGT1	GO:0006488		9606	DPAGT1,hCG_39397	P
UniProtKB	A0A024R3H8	DPAGT1	GO:0006486		9606	DPAGT1,hCG_39397	P
UniProtKB	A0A024R3J7	hCG_2032701	GO:0006486		9606	hCG_2032701	P
UniProtKB	A0A024R3J7	hCG_2032701	GO:0006486		9606	hCG_2032701	P
UniProtKB	A0A024R4V6	ALG12	GO:0006488		9606	ALG12,hCG_1735337	P
UniProtKB	A0A024R4V6	ALG12	GO:0006486		9606	ALG12,hCG_1735337	P
UniProtKB	A0A024R5F9	B3GNT6	GO:0006486		9606	B3GNT6,hCG_20172	P
UniProtKB	A0A024R5F9	B3GNT6	GO:0006486		9606	B3GNT6,hCG_20172	P
UniProtKB	A0A024R5F9	B3GNT6	GO:0006486		9606	B3GNT6,hCG_20172	P
UniProtKB	A0A024R5K5	ALG8	GO:0018279		9606	ALG8,hCG_1819356	P
UniProtKB	A0A024R5K5	ALG8	GO:0006486		9606	ALG8,hCG_1819356	P
UniProtKB	A0A024R6A3	PSEN1	GO:0006486		9606	PSEN1,hCG_21521	P
UniProtKB	A0A024R881	ST6GALNAC4	GO:0006486		9606	ST6GALNAC4,hCG_2022909	P
UniProtKB	A0A024R8B5	DOLPP1	GO:0006487		9606	DOLPP1,hCG_30602	P
UniProtKB	A0A024R8B5	DOLPP1	GO:0006487		9606	DOLPP1,hCG_30602	P
UniProtKB	A0A024R8B5	DOLPP1	GO:0006486		9606	DOLPP1,hCG_30602	P
UniProtKB	A0A024R8C6	ST6GALNAC6	GO:0006486		9606	ST6GALNAC6,hCG_2039406	P
UniProtKB	A0A024R8M1	ST6GALNAC2	GO:0006486		9606	ST6GALNAC2,hCG_30890	P
UniProtKB	A0A024R9L6	ST3GAL1	GO:0006486		9606	ST3GAL1,hCG_33465	P
UniProtKB	A0A024R9L6	ST3GAL1	GO:0006486		9606	ST3GAL1,hCG_33465	P
UniProtKB	A0A024RA32	C1GALT1	GO:0016266		9606	C1GALT1,hCG_19533	P
UniProtKB	A0A024RA32	C1GALT1	GO:0006493		9606	C1GALT1,hCG_19533	P
UniProtKB	A0A024RA32	C1GALT1	GO:0006486		9606	C1GALT1,hCG_19533	P
UniProtKB	A0A024RAD5	DDOST	GO:0018279		9606	DDOST,hCG_38871	P
UniProtKB	A0A024RAD5	DDOST	GO:0006487		9606	DDOST,hCG_38871	P
UniProtKB	A0A024RAD5	DDOST	GO:0018279		9606	DDOST,hCG_38871	P
UniProtKB	A0A024RAD5	DDOST	GO:0006486		9606	DDOST,hCG_38871	P
UniProtKB	A0A024RBT1	hCG_2016450	GO:0006486		9606	hCG_2016450	P
UniProtKB	A0A024RC48	GALNT1	GO:0006493		9606	GALNT1,hCG_2042960	P
UniProtKB	A0A024RC48	GALNT1	GO:0006486		9606	GALNT1,hCG_2042960	P
UniProtKB	A0A024RC48	GALNT1	GO:0006493		9606	GALNT1,hCG_2042960	P
UniProtKB	A0A024RDG0	SLC39A8	GO:0006487		9606	SLC39A8,hCG_1813152	P
UniProtKB	A0A024RDJ1	DC2	GO:0006486		9606	DC2,hCG_21075	P
UniProtKB	A0A024RDJ1	DC2	GO:0006486		9606	DC2,hCG_21075	P
UniProtKB	A0A076G425	FUT1	GO:0006486		9606	FUT1	P
UniProtKB	A0A087WT15	ALG13	GO:0006488		9606	ALG13	P
UniProtKB	A0A087WTT9	ALG13	GO:0006488		9606	ALG13	P
UniProtKB	A0A087WU53	MAGT1	GO:0006487		9606	MAGT1	P
UniProtKB	A0A087WU53	MAGT1	GO:0006486		9606	MAGT1	P
UniProtKB	A0A087WUD3	OSTC	GO:0006486		9606	OSTC	P
UniProtKB	A0A087WV18	GALNT17	GO:0006486		9606	GALNT17	P
UniProtKB	A0A087WV18	GALNT17	GO:0006493		9606	GALNT17	P
UniProtKB	A0A087WV58	A0A087WV58	GO:0006486		9606		P
UniProtKB	A0A087WVC0	ALG9	GO:0006486		9606	ALG9	P
UniProtKB	A0A087WWK2	ST6GALNAC3	GO:0006486		9606	ST6GALNAC3	P
UniProtKB	A0A087WX43	ALG13	GO:0006488		9606	ALG13	P
UniProtKB	A0A087WXB8	ST3GAL6	GO:0006486		9606	ST3GAL6,hCG_18894	P
UniProtKB	A0A087WXU9	B3GAT2	GO:0006486		9606	B3GAT2	P
UniProtKB	A0A087WY64	B3GALNT2	GO:0006486		9606	B3GALNT2	P
UniProtKB	A0A087WZ62	A0A087WZ62	GO:0006486		9606		P
UniProtKB	A0A087WZY8	ALG9	GO:0006486		9606	ALG9	P
UniProtKB	A0A087X115	GALNTL6	GO:0006486		9606	GALNTL6	P
UniProtKB	A0A087X115	GALNTL6	GO:0006493		9606	GALNTL6	P
UniProtKB	A0A090N7X6	GALNT11	GO:0006486		9606	GALNT11,hCG_1990637,tcag7.1057	P
UniProtKB	A0A090N7X6	GALNT11	GO:0006493		9606	GALNT11,hCG_1990637,tcag7.1057	P
UniProtKB	A0A096LNJ4	ALG13	GO:0006488		9606	ALG13	P
UniProtKB	A0A096LNL2	ALG13	GO:0006488		9606	ALG13	P
UniProtKB	A0A096LP10	ALG13	GO:0006488		9606	ALG13	P
UniProtKB	A0A096LP54	ALG13	GO:0006488		9606	ALG13	P
UniProtKB	A0A097IQZ3	FUT1	GO:0006486		9606	FUT1	P
UniProtKB	A0A0A0MS93	B3GALT5	GO:0006486		9606	B3GALT5	P
UniProtKB	A0A0A0MTC2	TUSC3	GO:0006486		9606	TUSC3	P
UniProtKB	A0A0A0MTE0	ALG2	GO:0006486		9606	ALG2	P
UniProtKB	A0A0A0QYD1	FUT1	GO:0006486		9606	FUT1	P
UniProtKB	A0A0A0R222	FUT1	GO:0006486		9606	FUT1	P
UniProtKB	A0A0B4J239	DAD1	GO:0006486		9606	DAD1	P
UniProtKB	A0A0B4J253	TMTC2	GO:0004169		9606	TMTC2,hCG_1730330	F
UniProtKB	A0A0B4J253	TMTC2	GO:0035269		9606	TMTC2,hCG_1730330	P
UniProtKB	A0A0B4J253	TMTC2	GO:0006486		9606	TMTC2,hCG_1730330	P
UniProtKB	A0A0C4DGS1	DDOST	GO:0018279		9606	DDOST	P
UniProtKB	A0A0C4DGS1	DDOST	GO:0018279		9606	DDOST	P
UniProtKB	A0A0C4DGS1	DDOST	GO:0006486		9606	DDOST	P
UniProtKB	A0A0C4DGX7	POFUT2	GO:0036066		9606	POFUT2	P
UniProtKB	A0A0C4DGX7	POFUT2	GO:0046922		9606	POFUT2	F
UniProtKB	A0A0C4DGX7	POFUT2	GO:0046922		9606	POFUT2	F
UniProtKB	A0A0C4DGX7	POFUT2	GO:0006486		9606	POFUT2	P
UniProtKB	A0A0C4DH80	STT3A	GO:0006486		9606	STT3A	P
UniProtKB	A0A0C4DH80	STT3A	GO:0006486		9606	STT3A	P
UniProtKB	A0A0J9YVW4	POMT2	GO:0004169		9606	POMT2	F
UniProtKB	A0A0J9YVW4	POMT2	GO:0004169		9606	POMT2	F
UniProtKB	A0A0J9YVW4	POMT2	GO:0035269		9606	POMT2	P
UniProtKB	A0A0J9YVW4	POMT2	GO:0035269		9606	POMT2	P
UniProtKB	A0A0J9YVW4	POMT2	GO:0006486		9606	POMT2	P
UniProtKB	A0A0S2Z4Q7	ST3GAL5	GO:0006486		9606	ST3GAL5	P
UniProtKB	A0A0S2Z4S6	ST3GAL5	GO:0006486		9606	ST3GAL5,hCG_34610	P
UniProtKB	A0A0S2Z4Y5	DPM1	GO:0006486		9606	DPM1	P
UniProtKB	A0A0S2Z5G9	ST6GALNAC6	GO:0006486		9606	ST6GALNAC6	P
UniProtKB	A0A0S2Z653	ST6GALNAC6	GO:0006486		9606	ST6GALNAC6	P
UniProtKB	A0A140VJI4	A0A140VJI4	GO:0006486		9606		P
UniProtKB	A0A140VJI4	A0A140VJI4	GO:0006486		9606		P
UniProtKB	A0A140VJM1	A0A140VJM1	GO:0006486		9606		P
UniProtKB	A0A140VKE0	A0A140VKE0	GO:0006493		9606		P
UniProtKB	A0A140VKE0	A0A140VKE0	GO:0004169		9606		F
UniProtKB	A0A140VKE0	A0A140VKE0	GO:0004169		9606		F
UniProtKB	A0A140VKE0	A0A140VKE0	GO:0035269		9606		P
UniProtKB	A0A140VKE0	A0A140VKE0	GO:0035269		9606		P
UniProtKB	A0A140VKE0	A0A140VKE0	GO:0006486		9606		P
UniProtKB	A0A165G1H9	FUT1	GO:0006486		9606	FUT1	P
UniProtKB	A0A1B0GV58	DPAGT1	GO:0006487		9606	DPAGT1	P
UniProtKB	A0A1B0GV58	DPAGT1	GO:0006488		9606	DPAGT1	P
UniProtKB	A0A1B0GV58	DPAGT1	GO:0006486		9606	DPAGT1	P
UniProtKB	A0A1B0GVW6	ALG13	GO:0006488		9606	ALG13	P
UniProtKB	A0A1B2JLU4	ST3GAL3	GO:0006486		9606	ST3GAL3	P
UniProtKB	A0A1L4BJA6	GALNT13	GO:0006486		9606	GALNT13	P
UniProtKB	A0A1L4BJA6	GALNT13	GO:0006493		9606	GALNT13	P
