GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A2R8Y422	RPS27AP5	GO:0031386		9606	RPS27AP5	F
UniProtKB	G2XKQ0	SUMO1P1	GO:0031386		9606	SUMO1P1,SUMO5,UBL2,UBL6	F
UniProtKB	P05161	ISG15	GO:0031386		9606	ISG15,G1P2,UCRP	F
UniProtKB	P05161	ISG15	GO:0031386		9606	ISG15,G1P2,UCRP	F
UniProtKB	P0CG47	UBB	GO:0031386		9606	UBB	F
UniProtKB	P0CG48	UBC	GO:0031386		9606	UBC	F
UniProtKB	P55854	SUMO3	GO:0031386		9606	SUMO3,SMT3A,SMT3H1	F
UniProtKB	P61956	SUMO2	GO:0031386		9606	SUMO2,SMT3B,SMT3H2	F
UniProtKB	P62979	RPS27A	GO:0031386		9606	RPS27A,UBA80,UBCEP1	F
UniProtKB	P62987	UBA52	GO:0031386		9606	UBA52,UBCEP2	F
UniProtKB	P63165	SUMO1	GO:0031386		9606	SUMO1,SMT3C,SMT3H3,UBL1,OK/SW-cl.43	F
UniProtKB	Q15843	NEDD8	GO:0031386		9606	NEDD8	F
UniProtKB	Q6EEV6	SUMO4	GO:0031386		9606	SUMO4,SMT3H4	F
UniProtKB	Q9BTM9	URM1	GO:0031386		9606	URM1,C9orf74	F
UniProtKB	Q9BZL1	UBL5	GO:0031386		9606	UBL5	F
UniProtKB	A0A0N4STS4	ubb	GO:0031386		7955	ubb,SO:0001217	F
UniProtKB	A0A0N4SUD2	ubb	GO:0031386		7955	ubb,SO:0001217	F
UniProtKB	A0A0R4I9K6	sumo2a	GO:0031386		7955	sumo2a,SO:0001217	F
UniProtKB	A0A0R4IE38	sumo2a	GO:0031386		7955	sumo2a,SO:0001217	F
UniProtKB	A0A2R8QU81	nedd8l	GO:0031386		7955	nedd8l,SO:0001217	F
UniProtKB	A0A2R8RR55	A0A2R8RR55	GO:0031386		7955		F
UniProtKB	A0JPF1	ubc	GO:0031386		7955	zgc:153686,ubc,SO:0001217	F
UniProtKB	A2BHB8	isg15	GO:0031386		7955	si:rp71-1c23.2,isg15,SO:0001217	F
UniProtKB	B0R023	nedd8l	GO:0031386		7955	nedd8,nedd8l,SO:0001217	F
