GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A024QYU7	hCG_1812809	GO:0001181		9606	hCG_1812809	F
UniProtKB	A0A024R5A7	TAF6L	GO:0016251		9606	TAF6L,hCG_2016618	F
UniProtKB	A0A024R6P8	BRF1	GO:0000995		9606	BRF1,hCG_19130	F
UniProtKB	A3KN61	BRF1	GO:0000995		9606	BRF1	F
UniProtKB	A4D299	TAF6	GO:0016251		9606	TAF6,tcag7.663	F
UniProtKB	A6NIE6	RRN3P2	GO:0001181		9606	RRN3P2	F
UniProtKB	A6NIE6	RRN3P2	GO:0001181		9606	RRN3P2	F
UniProtKB	A8K0D4	A8K0D4	GO:0016251		9606		F
UniProtKB	B3KUR4	B3KUR4	GO:0016251		9606		F
UniProtKB	B3KWA2	B3KWA2	GO:0000995		9606		F
UniProtKB	B4DI97	B4DI97	GO:0001181		9606		F
UniProtKB	B4DPP9	B4DPP9	GO:0001181		9606		F
UniProtKB	B4DTK6	B4DTK6	GO:0001181		9606		F
UniProtKB	B4DVM4	TAF6L	GO:0016251		9606	TAF6L,hCG_2016618	F
UniProtKB	B4DZL9	B4DZL9	GO:0001181		9606		F
UniProtKB	B7ZB55	B7ZB55	GO:0001181		9606		F
UniProtKB	C9J088	TAF6	GO:0016251		9606	TAF6	F
UniProtKB	C9JFL8	TAF6	GO:0016251		9606	TAF6	F
UniProtKB	C9JHQ8	TAF6	GO:0016251		9606	TAF6	F
UniProtKB	C9JIS2	TAF6	GO:0016251		9606	TAF6	F
UniProtKB	C9JTY6	TAF6	GO:0016251		9606	TAF6	F
UniProtKB	E9PP94	TAF6L	GO:0016251		9606	TAF6L	F
UniProtKB	F5H148	RRN3	GO:0001181		9606	RRN3	F
UniProtKB	F8VS45	BRF1	GO:0000995		9606	BRF1	F
UniProtKB	F8VWT8	BRF1	GO:0000995		9606	BRF1	F
UniProtKB	F8VWY1	BRF1	GO:0000995		9606	BRF1	F
UniProtKB	F8VXJ4	BRF1	GO:0000995		9606	BRF1	F
UniProtKB	F8WEJ7	TAF6	GO:0016251		9606	TAF6	F
UniProtKB	H0YIV6	BRF1	GO:0000995		9606	BRF1	F
UniProtKB	H3BMT1	RRN3	GO:0001181		9606	RRN3	F
UniProtKB	H7C6B9	H7C6B9	GO:0001181		9606		F
UniProtKB	J3KR72	TAF6	GO:0016251		9606	TAF6	F
UniProtKB	M0QXY9	SNAPC2	GO:0016251		9606	SNAPC2	F
UniProtKB	M0R1L8	SNAPC2	GO:0016251		9606	SNAPC2	F
