GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A024QZ64	ALDOC	GO:0004332		9606	ALDOC,hCG_31801	F
UniProtKB	A0A024QZ64	ALDOC	GO:0016829		9606	ALDOC,hCG_31801	F
UniProtKB	A0A024QZ64	ALDOC	GO:0004332		9606	ALDOC,hCG_31801	F
UniProtKB	A0A024QZ64	ALDOC	GO:0004332		9606	ALDOC,hCG_31801	F
UniProtKB	A0A024R145	ALDOB	GO:0004332		9606	ALDOB,hCG_27655	F
UniProtKB	A0A024R145	ALDOB	GO:0016829		9606	ALDOB,hCG_27655	F
UniProtKB	A0A024R145	ALDOB	GO:0004332		9606	ALDOB,hCG_27655	F
UniProtKB	A0A024R145	ALDOB	GO:0004332		9606	ALDOB,hCG_27655	F
UniProtKB	A0A024R145	ALDOB	GO:0061609		9606	ALDOB,hCG_27655	F
UniProtKB	A0A024R145	ALDOB	GO:0004332		9606	ALDOB,hCG_27655	F
UniProtKB	A0A024R1K5	PISD	GO:0004609		9606	PISD,hCG_2010605	F
UniProtKB	A0A024R1K5	PISD	GO:0016829		9606	PISD,hCG_2010605	F
UniProtKB	A0A024R1K5	PISD	GO:0016831		9606	PISD,hCG_2010605	F
UniProtKB	A0A024R1K5	PISD	GO:0004609		9606	PISD,hCG_2010605	F
UniProtKB	A0A024R1K5	PISD	GO:0004609		9606	PISD,hCG_2010605	F
UniProtKB	A0A024R1T9	ACLY	GO:0016829		9606	ACLY,hCG_19718	F
UniProtKB	A0A024R1Y2	ACLY	GO:0016829		9606	ACLY,hCG_19718	F
UniProtKB	A0A024R2G3	TSEN2	GO:0016829		9606	TSEN2,hCG_28320	F
UniProtKB	A0A024R2G3	TSEN2	GO:0016829		9606	TSEN2,hCG_28320	F
UniProtKB	A0A024R361	NEIL2	GO:0016829		9606	NEIL2,hCG_17751	F
UniProtKB	A0A024R361	NEIL2	GO:0140078		9606	NEIL2,hCG_17751	F
UniProtKB	A0A024R4F1	HEL-S-17	GO:0004634		9606	HEL-S-17,ENO1,hCG_22399	F
UniProtKB	A0A024R4F1	HEL-S-17	GO:0016829		9606	HEL-S-17,ENO1,hCG_22399	F
UniProtKB	A0A024R4F1	HEL-S-17	GO:0004634		9606	HEL-S-17,ENO1,hCG_22399	F
UniProtKB	A0A024R4N9	TSEN34	GO:0016829		9606	TSEN34,hCG_20952	F
UniProtKB	A0A024R4N9	TSEN34	GO:0016829		9606	TSEN34,hCG_20952	F
UniProtKB	A0A024R529	DAK	GO:0034012		9606	DAK,hCG_40854	F
UniProtKB	A0A024R6V6	C16orf57	GO:0016829		9606	C16orf57,USB1,hCG_16493	F
UniProtKB	A0A024R825	CA3	GO:0004089		9606	CA3,hCG_1640519	F
UniProtKB	A0A024R825	CA3	GO:0016829		9606	CA3,hCG_1640519	F
UniProtKB	A0A024R825	CA3	GO:0004089		9606	CA3,hCG_1640519	F
UniProtKB	A0A024R825	CA3	GO:0004089		9606	CA3,hCG_1640519	F
UniProtKB	A0A024R825	CA3	GO:0004089		9606	CA3,hCG_1640519	F
UniProtKB	A0A024R877	ALAD	GO:0004655		9606	ALAD,hCG_29185	F
UniProtKB	A0A024R877	ALAD	GO:0016829		9606	ALAD,hCG_29185	F
UniProtKB	A0A024R877	ALAD	GO:0004655		9606	ALAD,hCG_29185	F
UniProtKB	A0A024RAX7	CSAD	GO:0016830		9606	CSAD,hCG_43754	F
UniProtKB	A0A024RAX7	CSAD	GO:0016829		9606	CSAD,hCG_43754	F
UniProtKB	A0A024RBL2	SDSL	GO:0003941		9606	SDSL,hCG_40375	F
UniProtKB	A0A024RBW9	CA5B	GO:0004089		9606	CA5B,hCG_1982002	F
UniProtKB	A0A024RBW9	CA5B	GO:0016829		9606	CA5B,hCG_1982002	F
UniProtKB	A0A024RBW9	CA5B	GO:0004089		9606	CA5B,hCG_1982002	F
UniProtKB	A0A024RBW9	CA5B	GO:0004089		9606	CA5B,hCG_1982002	F
UniProtKB	A0A024RBW9	CA5B	GO:0004089		9606	CA5B,hCG_1982002	F
UniProtKB	A0A024RBW9	CA5B	GO:0004089		9606	CA5B,hCG_1982002	F
UniProtKB	A0A024RBY9	HCCS	GO:0004408		9606	HCCS,hCG_401192	F
UniProtKB	A0A024RBY9	HCCS	GO:0016829		9606	HCCS,hCG_401192	F
UniProtKB	A0A024RBY9	HCCS	GO:0004408		9606	HCCS,hCG_401192	F
UniProtKB	A0A024RD17	MOCS1	GO:0016829		9606	MOCS1,hCG_33197	F
UniProtKB	A0A024RD17	MOCS1	GO:0061798		9606	MOCS1,hCG_33197	F
UniProtKB	A0A024RDL8	ASL	GO:0004056		9606	ASL,hCG_18702	F
UniProtKB	A0A024RDL8	ASL	GO:0016829		9606	ASL,hCG_18702	F
UniProtKB	A0A024RDX4	FLJ10769	GO:0052855		9606	FLJ10769,CARKD,hCG_32552	F
UniProtKB	A0A024RDX4	FLJ10769	GO:0016829		9606	FLJ10769,CARKD,hCG_32552	F
UniProtKB	A0A024RDX4	FLJ10769	GO:0047453		9606	FLJ10769,CARKD,hCG_32552	F
UniProtKB	A0A024RDX4	FLJ10769	GO:0047453		9606	FLJ10769,CARKD,hCG_32552	F
UniProtKB	A0A024RDX4	FLJ10769	GO:0047453		9606	FLJ10769,CARKD,hCG_32552	F
