GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A024R0I2	SYCP1	GO:0051026		9606	SYCP1,hCG_38460	P
UniProtKB	A0A024R0I2	SYCP1	GO:0007131		9606	SYCP1,hCG_38460	P
UniProtKB	A0A024R0Q6	ERCC1	GO:0045190		9606	ERCC1,hCG_20728	P
UniProtKB	A0A024R0Q6	ERCC1	GO:0006310		9606	ERCC1,hCG_20728	P
UniProtKB	A0A024R1N4	XRCC6	GO:0006310		9606	XRCC6,hCG_2013151	P
UniProtKB	A0A024R1U1	PSMC3IP	GO:0007131		9606	PSMC3IP,hCG_16948	P
UniProtKB	A0A024R1V0	BRCA1	GO:0006310		9606	BRCA1,hCG_16943	P
UniProtKB	A0A024R1V7	BRCA1	GO:0006310		9606	BRCA1,hCG_16943	P
UniProtKB	A0A024R1V8	BRCA1	GO:0006310		9606	BRCA1,hCG_16943	P
UniProtKB	A0A024R1W0	BRCA1	GO:0006310		9606	BRCA1,hCG_16943	P
UniProtKB	A0A024R1W9	PSMC3IP	GO:0007131		9606	PSMC3IP,hCG_16948	P
UniProtKB	A0A024R1Y0	BRCA1	GO:0006310		9606	BRCA1,hCG_16943	P
UniProtKB	A0A024R1Y1	BRCA1	GO:0006310		9606	BRCA1,hCG_16943	P
UniProtKB	A0A024R1Z8	BRCA1	GO:0006310		9606	BRCA1,hCG_16943	P
UniProtKB	A0A024R2L1	WDR48	GO:0000724		9606	WDR48,hCG_19029	P
UniProtKB	A0A024R3C7	ATM	GO:0033151		9606	ATM,hCG_38040	P
UniProtKB	A0A024R3C7	ATM	GO:0000724		9606	ATM,hCG_38040	P
UniProtKB	A0A024R3V2	EXO1	GO:0006310		9606	EXO1,hCG_39163	P
UniProtKB	A0A024R656	RAD51L1	GO:0000724		9606	RAD51L1,hCG_2036537	P
UniProtKB	A0A024R8M9	RECQL5	GO:0006310		9606	RECQL5,hCG_1989322	P
UniProtKB	A0A024R8M9	RECQL5	GO:1990414		9606	RECQL5,hCG_1989322	P
UniProtKB	A0A024R8S8	RECQL5	GO:0006310		9606	RECQL5,hCG_1989322	P
UniProtKB	A0A024R9J6	C8orf36	GO:0000724		9606	C8orf36,hCG_1810826	P
UniProtKB	A0A024RAL0	XRCC4	GO:0006310		9606	XRCC4,hCG_38190	P
UniProtKB	A0A024RAL0	XRCC4	GO:0006310		9606	XRCC4,hCG_38190	P
UniProtKB	A0A024RAP0	XRCC4	GO:0006310		9606	XRCC4,hCG_38190	P
UniProtKB	A0A024RAP0	XRCC4	GO:0006310		9606	XRCC4,hCG_38190	P
UniProtKB	A0A024RAQ8	XRCC4	GO:0006310		9606	XRCC4,hCG_38190	P
UniProtKB	A0A024RAQ8	XRCC4	GO:0006310		9606	XRCC4,hCG_38190	P
UniProtKB	A0A024RAV2	RECQL	GO:0006310		9606	RECQL,hCG_2009728	P
UniProtKB	A0A024RC34	RBBP8	GO:0000724		9606	RBBP8,hCG_37754	P
UniProtKB	A0A024RDR0	HMGB1	GO:0006310		9606	HMGB1,hCG_2020366	P
UniProtKB	A0A024RE06	LIG4	GO:0006310		9606	LIG4,hCG_27194	P
UniProtKB	A0A024RE06	LIG4	GO:0006310		9606	LIG4,hCG_27194	P
UniProtKB	A0A024RE06	LIG4	GO:0045190		9606	LIG4,hCG_27194	P
UniProtKB	A0A024RE06	LIG4	GO:0051102		9606	LIG4,hCG_27194	P
UniProtKB	A0A024RE06	LIG4	GO:0033151		9606	LIG4,hCG_27194	P
UniProtKB	A0A024RE06	LIG4	GO:0033152		9606	LIG4,hCG_27194	P
UniProtKB	A0A024RE06	LIG4	GO:0033153		9606	LIG4,hCG_27194	P
UniProtKB	A0A068BC92	BRCA2	GO:0000724		9606	BRCA2	P
UniProtKB	A0A068BDS2	BRCA2	GO:0000724		9606	BRCA2	P
UniProtKB	A0A068BEX2	BRCA2	GO:0000724		9606	BRCA2	P
UniProtKB	A0A068BEX2	BRCA2	GO:0006310		9606	BRCA2	P
UniProtKB	A0A068BFY4	BRCA2	GO:0000724		9606	BRCA2	P
UniProtKB	A0A068BFY4	BRCA2	GO:0006310		9606	BRCA2	P
UniProtKB	A0A087X072	RECQL4	GO:0006310		9606	RECQL4	P
UniProtKB	A0A0A0MS18	RAD51B	GO:0000724		9606	RAD51B	P
UniProtKB	A0A0A7E6R6	BRCA2	GO:0000724		9606	BRCA2	P
UniProtKB	A0A0C4DGK8	APEX1	GO:0006310		9606	APEX1	P
UniProtKB	A0A0C4DGV9	LIG4	GO:0006310		9606	LIG4	P
UniProtKB	A0A0C4DGV9	LIG4	GO:0006310		9606	LIG4	P
UniProtKB	A0A0F6RAD6	BRCA2	GO:0000724		9606	BRCA2	P
UniProtKB	A0A0F6TN25	BRCA2	GO:0000724		9606	BRCA2	P
UniProtKB	A0A0F7CSW3	BRCA2	GO:0000724		9606	BRCA2	P
UniProtKB	A0A0F7G9F8	BRCA2	GO:0000724		9606	BRCA2	P
UniProtKB	A0A0U1RRA9	BRCA1	GO:0006310		9606	BRCA1	P
UniProtKB	A0A140VJI9	A0A140VJI9	GO:0006310		9606		P
UniProtKB	A0A140VJI9	A0A140VJI9	GO:0006310		9606		P
UniProtKB	A0A158RUX1	PSMC3IP	GO:0007131		9606	PSMC3IP	P
UniProtKB	A0A286R9D9	HMGB1	GO:0006310		9606	HMGB1	P
UniProtKB	A0A2H2FF08	ZFYVE26	GO:0000724		9606	ZFYVE26	P
UniProtKB	A0A2H4N753	PALB2	GO:0000724		9606	PALB2	P
UniProtKB	A0A2H4RBX9	PALB2	GO:0000724		9606	PALB2	P
UniProtKB	A0A2Z2E9D2	MMS22L	GO:0000724		9606	MMS22L	P
UniProtKB	A0A384MEK2	A0A384MEK2	GO:0000724		9606		P
UniProtKB	A0A384MEK2	A0A384MEK2	GO:0000724		9606		P
UniProtKB	A0A384MR52	CCNB1IP1	GO:0007131		9606	CCNB1IP1,hCG_40484	P
UniProtKB	A0A384MR52	CCNB1IP1	GO:0051026		9606	CCNB1IP1,hCG_40484	P
UniProtKB	A0A384MR52	CCNB1IP1	GO:0007131		9606	CCNB1IP1,hCG_40484	P
UniProtKB	A0A384MTR5	A0A384MTR5	GO:0006310		9606		P
UniProtKB	A0A386IN02	BRCA2	GO:0000724		9606	BRCA2	P
