GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A024QYV7	hCG_1994130	GO:0005829		9606	hCG_1994130	C
UniProtKB	A0A024QYX2	GPRC5B	GO:0005829		9606	GPRC5B,hCG_38019	C
UniProtKB	A0A024QYX8	WAS	GO:0005829		9606	WAS,hCG_19822	C
UniProtKB	A0A024QYY6	FMO5	GO:0005829		9606	FMO5,hCG_1981889	C
UniProtKB	A0A024QYY9	SPECC1	GO:0005829		9606	SPECC1,hCG_28279	C
UniProtKB	A0A024QZ02	LGALS9	GO:0005829		9606	LGALS9,hCG_1749919	C
UniProtKB	A0A024QZ20	MAPK7	GO:0005829		9606	MAPK7,hCG_30677	C
UniProtKB	A0A024QZ23	TFE3	GO:0005829		9606	TFE3,hCG_19823	C
UniProtKB	A0A024QZ26	HDAC6	GO:0005829		9606	HDAC6,hCG_19817	C
UniProtKB	A0A024QZ55	LGALS9	GO:0005829		9606	LGALS9,hCG_1749919	C
UniProtKB	A0A024QZ59	TRAF4	GO:0005829		9606	TRAF4,hCG_28281	C
UniProtKB	A0A024QZ95	OLFM4	GO:0005829		9606	OLFM4,hCG_29567	C
UniProtKB	A0A024QZC1	CD2BP2	GO:0005829		9606	CD2BP2,hCG_96444	C
UniProtKB	A0A024QZD1	RPL18	GO:0005829		9606	RPL18,hCG_2000370	C
UniProtKB	A0A024QZE0	TDRD3	GO:0005829		9606	TDRD3,hCG_32165	C
UniProtKB	A0A024QZE2	TEAD2	GO:0005829		9606	TEAD2,hCG_16234	C
UniProtKB	A0A024QZF6	AKT1S1	GO:0005829		9606	AKT1S1,hCG_21116	C
UniProtKB	A0A024QZG3	ATF5	GO:0005829		9606	ATF5,hCG_21104	C
UniProtKB	A0A024QZH5	SPHK2	GO:0005829		9606	SPHK2,hCG_15274	C
UniProtKB	A0A024QZJ8	CDC2	GO:0005829		9606	CDC2,hCG_40242	C
UniProtKB	A0A024QZM6	SEC24C	GO:0005829		9606	SEC24C,hCG_19035	C
UniProtKB	A0A024QZN2	hCG_2024613	GO:0005829		9606	hCG_2024613	C
UniProtKB	A0A024QZN8	HERC4	GO:0005829		9606	HERC4,hCG_2024473	C
UniProtKB	A0A024QZP7	CDK1	GO:0005829		9606	CDK1,CDC2,hCG_40242	C
UniProtKB	A0A024QZQ1	SIRT1	GO:0005829		9606	SIRT1,hCG_32306	C
UniProtKB	A0A024QZQ6	DDIT4	GO:0005829		9606	DDIT4,hCG_2024489	C
UniProtKB	A0A024QZQ8	SYNPO2L	GO:0005829		9606	SYNPO2L,hCG_20539	C
UniProtKB	A0A024QZS1	MOCS2	GO:0005829		9606	MOCS2,hCG_40684	C
UniProtKB	A0A024QZS1	MOCS2	GO:0005829		9606	MOCS2,hCG_40684	C
UniProtKB	A0A024QZS1	MOCS2	GO:0005829		9606	MOCS2,hCG_40684	C
UniProtKB	A0A024QZS1	MOCS2	GO:0005829		9606	MOCS2,hCG_40684	C
UniProtKB	A0A024QZT4	SERPINB9	GO:0005829		9606	SERPINB9,hCG_1811695	C
UniProtKB	A0A024QZV9	NEDD9	GO:0005829		9606	NEDD9,hCG_36758	C
UniProtKB	A0A024QZW3	RANBP9	GO:0005829		9606	RANBP9,hCG_36756	C
UniProtKB	A0A024QZY1	JTV1	GO:0005829		9606	JTV1,hCG_2008782	C
UniProtKB	A0A024QZY1	JTV1	GO:0005829		9606	JTV1,hCG_2008782	C
UniProtKB	A0A024QZY7	GMNN	GO:0005829		9606	GMNN,hCG_37510	C
UniProtKB	A0A024QZZ4	ZNF322A	GO:0005829		9606	ZNF322A,hCG_1787373	C
UniProtKB	A0A024QZZ7	HIST1H2BD	GO:0005829		9606	HIST1H2BD,hCG_1640483	C
UniProtKB	A0A024R012	SIRT5	GO:0005829		9606	SIRT5,hCG_37419	C
UniProtKB	A0A024R064	hCG_29569	GO:0005829		9606	hCG_29569	C
UniProtKB	A0A024R069	SKP2	GO:0005829		9606	SKP2,hCG_36893	C
UniProtKB	A0A024R073	CPSF3L	GO:0005829		9606	CPSF3L,hCG_20422	C
UniProtKB	A0A024R099	PSRC1	GO:0005829		9606	PSRC1,hCG_39922	C
UniProtKB	A0A024R0A2	RPL37	GO:0022625		9606	RPL37,hCG_37339	C
UniProtKB	A0A024R0A8	AHCYL1	GO:0005829		9606	AHCYL1,hCG_38162	C
