GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A024QYX8	WAS	GO:0003779		9606	WAS,hCG_19822	F
UniProtKB	A0A024QZ26	HDAC6	GO:0008017		9606	HDAC6,hCG_19817	F
UniProtKB	A0A024QZ26	HDAC6	GO:0048156		9606	HDAC6,hCG_19817	F
UniProtKB	A0A024QZ26	HDAC6	GO:0048487		9606	HDAC6,hCG_19817	F
UniProtKB	A0A024QZ63	hCG_27198	GO:0051015		9606	hCG_27198	F
UniProtKB	A0A024QZ63	hCG_27198	GO:0003779		9606	hCG_27198	F
UniProtKB	A0A024QZJ4	MYH11	GO:0051015		9606	MYH11,hCG_19652	F
UniProtKB	A0A024QZJ4	MYH11	GO:0003779		9606	MYH11,hCG_19652	F
UniProtKB	A0A024QZJ6	MYH11	GO:0051015		9606	MYH11,hCG_19652	F
UniProtKB	A0A024QZJ6	MYH11	GO:0003779		9606	MYH11,hCG_19652	F
UniProtKB	A0A024QZN4	VCL	GO:0003779		9606	VCL,hCG_2024635	F
UniProtKB	A0A024QZN4	VCL	GO:0051015		9606	VCL,hCG_2024635	F
UniProtKB	A0A024QZN4	VCL	GO:0003779		9606	VCL,hCG_2024635	F
UniProtKB	A0A024R099	PSRC1	GO:0008017		9606	PSRC1,hCG_39922	F
UniProtKB	A0A024R0N6	SPTBN4	GO:0003779		9606	SPTBN4,hCG_2039465	F
UniProtKB	A0A024R0N6	SPTBN4	GO:0003779		9606	SPTBN4,hCG_2039465	F
UniProtKB	A0A024R0S9	MYOHD1	GO:0003779		9606	MYOHD1,hCG_1748243	F
UniProtKB	A0A024R0V3	KLC3	GO:0019894		9606	KLC3,hCG_22148	F
UniProtKB	A0A024R0V3	KLC3	GO:0008017		9606	KLC3,hCG_22148	F
UniProtKB	A0A024R0V4	VASP	GO:0003779		9606	VASP,hCG_20727	F
UniProtKB	A0A024R0V4	VASP	GO:0003779		9606	VASP,hCG_20727	F
UniProtKB	A0A024R0V9	KIF21A	GO:0008017		9606	KIF21A,hCG_39186	F
UniProtKB	A0A024R150	CORO2A	GO:0051015		9606	CORO2A,hCG_29944	F
UniProtKB	A0A024R193	hCG_1771487	GO:0003779		9606	hCG_1771487	F
UniProtKB	A0A024R193	hCG_1771487	GO:0003779		9606	hCG_1771487	F
UniProtKB	A0A024R193	hCG_1771487	GO:0003779		9606	hCG_1771487	F
UniProtKB	A0A024R1D9	NF2	GO:0003779		9606	NF2,hCG_2011004	F
UniProtKB	A0A024R1D9	NF2	GO:0008092		9606	NF2,hCG_2011004	F
UniProtKB	A0A024R1E2	MYO18B	GO:0003779		9606	MYO18B,hCG_2011166	F
UniProtKB	A0A024R1F6	NF2	GO:0003779		9606	NF2,hCG_2011004	F
UniProtKB	A0A024R1G4	MYO18B	GO:0003779		9606	MYO18B,hCG_2011166	F
UniProtKB	A0A024R1I0	NF2	GO:0003779		9606	NF2,hCG_2011004	F
UniProtKB	A0A024R1I0	NF2	GO:0008092		9606	NF2,hCG_2011004	F
UniProtKB	A0A024R1J4	GAS2L1	GO:0008017		9606	GAS2L1,hCG_41633	F
UniProtKB	A0A024R1J5	PICK1	GO:0003779		9606	PICK1,hCG_41846	F
UniProtKB	A0A024R1J8	NF2	GO:0003779		9606	NF2,hCG_2011004	F
UniProtKB	A0A024R1J8	NF2	GO:0008092		9606	NF2,hCG_2011004	F
UniProtKB	A0A024R1J9	NF2	GO:0003779		9606	NF2,hCG_2011004	F
UniProtKB	A0A024R1J9	NF2	GO:0008092		9606	NF2,hCG_2011004	F
UniProtKB	A0A024R1K7	YWHAH	GO:0003779		9606	YWHAH,hCG_41511	F
UniProtKB	A0A024R1N1	MYH9	GO:0051015		9606	MYH9,hCG_41454	F
UniProtKB	A0A024R1N1	MYH9	GO:0003779		9606	MYH9,hCG_41454	F
UniProtKB	A0A024R1R7	PICK1	GO:0003779		9606	PICK1,hCG_41846	F
UniProtKB	A0A024R1S8	LASP1	GO:0051015		9606	LASP1,hCG_31400	F
UniProtKB	A0A024R216	HDGFRP3	GO:0015631		9606	HDGFRP3,hCG_1811535	F
UniProtKB	A0A024R216	HDGFRP3	GO:0008017		9606	HDGFRP3,hCG_1811535	F
UniProtKB	A0A024R269	ACAA2	GO:0003779		9606	ACAA2,hCG_1979218	F
UniProtKB	A0A024R274	SMAD4	GO:0031005		9606	SMAD4,hCG_23686	F
UniProtKB	A0A024R294	C18orf24	GO:0008017		9606	C18orf24,hCG_23691	F
UniProtKB	A0A024R2R8	KIF9	GO:0008017		9606	KIF9,hCG_15432	F
UniProtKB	A0A024R2S1	MAP4	GO:0008017		9606	MAP4,hCG_14846	F
UniProtKB	A0A024R2V0	MAP4	GO:0015631		9606	MAP4,hCG_14846	F
UniProtKB	A0A024R2V0	MAP4	GO:0008017		9606	MAP4,hCG_14846	F
UniProtKB	A0A024R2V2	MAP4	GO:0008017		9606	MAP4,hCG_14846	F
UniProtKB	A0A024R321	FLNB	GO:0003779		9606	FLNB,hCG_27732	F
UniProtKB	A0A024R321	FLNB	GO:0051015		9606	FLNB,hCG_27732	F
UniProtKB	A0A024R321	FLNB	GO:0003779		9606	FLNB,hCG_27732	F
UniProtKB	A0A024R361	NEIL2	GO:0008017		9606	NEIL2,hCG_17751	F
UniProtKB	A0A024R397	PANX1	GO:0003779		9606	PANX1,PANX,hCG_1640673	F
UniProtKB	A0A024R397	PANX1	GO:0051015		9606	PANX1,PANX,hCG_1640673	F
UniProtKB	A0A024R3A1	CEP57	GO:0008017		9606	CEP57,hCG_21455	F
UniProtKB	A0A024R3A1	CEP57	GO:0043015		9606	CEP57,hCG_21455	F
UniProtKB	A0A024R3B1	CEP57	GO:0008017		9606	CEP57,hCG_21455	F
UniProtKB	A0A024R3B1	CEP57	GO:0043015		9606	CEP57,hCG_21455	F
UniProtKB	A0A024R3D1	CEP57	GO:0008017		9606	CEP57,hCG_21455	F
UniProtKB	A0A024R3D1	CEP57	GO:0043015		9606	CEP57,hCG_21455	F
UniProtKB	A0A024R3Y8	MAP2	GO:0015631		9606	MAP2,hCG_1776452	F
UniProtKB	A0A024R3Z1	MAP2	GO:0015631		9606	MAP2,hCG_1776452	F
UniProtKB	A0A024R408	ARPC2	GO:0003779		9606	ARPC2,hCG_16304	F
UniProtKB	A0A024R409	MAP2	GO:0015631		9606	MAP2,hCG_1776452	F
UniProtKB	A0A024R424	TTLL4	GO:0015631		9606	TTLL4,hCG_16294	F
UniProtKB	A0A024R4H4	KIF1B	GO:0008017		9606	KIF1B,hCG_25285	F
UniProtKB	A0A024R4K5	hCG_1787567	GO:0003779		9606	hCG_1787567	F
UniProtKB	A0A024R4U4	PARVG	GO:0003779		9606	PARVG,hCG_17299	F
UniProtKB	A0A024R5C3	SSH3	GO:0003779		9606	SSH3,hCG_21061	F
UniProtKB	A0A024R5J4	SSH3	GO:0003779		9606	SSH3,hCG_21061	F
UniProtKB	A0A024R5V1	TRPM7	GO:0003779		9606	TRPM7,hCG_39859	F
UniProtKB	A0A024R5V1	TRPM7	GO:0017022		9606	TRPM7,hCG_39859	F
UniProtKB	A0A024R5W6	TPM1	GO:0003779		9606	TPM1,hCG_33495	F
UniProtKB	A0A024R5Z7	ANXA2	GO:0008092		9606	ANXA2,hCG_2004404	F
UniProtKB	A0A024R611	CORO1A	GO:0051015		9606	CORO1A,hCG_1770704	F
UniProtKB	A0A024R611	CORO1A	GO:0008092		9606	CORO1A,hCG_1770704	F
UniProtKB	A0A024R611	CORO1A	GO:0051015		9606	CORO1A,hCG_1770704	F
UniProtKB	A0A024R632	KIF22	GO:0008017		9606	KIF22,hCG_2039829	F
UniProtKB	A0A024R663	KTN1	GO:0019894		9606	KTN1,hCG_22120	F
UniProtKB	A0A024R674	SPTB	GO:0003779		9606	SPTB,hCG_41672	F
UniProtKB	A0A024R674	SPTB	GO:0003779		9606	SPTB,hCG_41672	F
UniProtKB	A0A024R687	PLEKHC1	GO:0051015		9606	PLEKHC1,hCG_20966	F
UniProtKB	A0A024R694	ACTN1	GO:0003779		9606	ACTN1,hCG_22243	F
UniProtKB	A0A024R694	ACTN1	GO:0008092		9606	ACTN1,hCG_22243	F
UniProtKB	A0A024R6B5	HSPA2	GO:0048156		9606	HSPA2,hCG_1643156	F
UniProtKB	A0A024R6K3	SETD3	GO:0003779		9606	SETD3,hCG_24635	F
UniProtKB	A0A024R6K5	EVL	GO:0003779		9606	EVL,hCG_22886	F
UniProtKB	A0A024R6K5	EVL	GO:0003779		9606	EVL,hCG_22886	F
UniProtKB	A0A024R6T9	SLC6A2	GO:0043014		9606	SLC6A2,hCG_2025341	F
UniProtKB	A0A024R6T9	SLC6A2	GO:0048487		9606	SLC6A2,hCG_2025341	F
UniProtKB	A0A024R6U1	KATNB1	GO:0008017		9606	KATNB1,hCG_16488	F
UniProtKB	A0A024R6U1	KATNB1	GO:0008017		9606	KATNB1,hCG_16488	F
UniProtKB	A0A024R702	CGI-38	GO:0015631		9606	CGI-38,hCG_1775393	F
UniProtKB	A0A024R7I0	GIPC1	GO:0003779		9606	GIPC1,hCG_27513	F
UniProtKB	A0A024R7I0	GIPC1	GO:0017022		9606	GIPC1,hCG_27513	F
UniProtKB	A0A024R7N4	RGS14	GO:0008017		9606	RGS14,hCG_41600	F
UniProtKB	A0A024R843	TRIM32	GO:0017022		9606	TRIM32,hCG_27398	F
UniProtKB	A0A024R846	hCG_30338	GO:0008092		9606	hCG_30338	F
UniProtKB	A0A024R889	SPTAN1	GO:0003779		9606	SPTAN1,hCG_41038	F
UniProtKB	A0A024R889	SPTAN1	GO:0008092		9606	SPTAN1,hCG_41038	F
UniProtKB	A0A024R8E2	ABL1	GO:0051015		9606	ABL1,hCG_28416	F
UniProtKB	A0A024R904	CACYBP	GO:0015631		9606	CACYBP,hCG_2024873	F
UniProtKB	A0A024R914	CEP350	GO:0008017		9606	CEP350,hCG_2024897	F
UniProtKB	A0A024R939	RGS2	GO:0048487		9606	RGS2,hCG_41052	F
UniProtKB	A0A024R9P5	C15orf29	GO:0008017		9606	C15orf29,hCG_38788	F
UniProtKB	A0A024R9R3	VPS18	GO:0003779		9606	VPS18,hCG_38959	F
UniProtKB	A0A024R9Y0	MAPT	GO:0015631		9606	MAPT,hCG_27664	F
UniProtKB	A0A024R9Y0	MAPT	GO:0008017		9606	MAPT,hCG_27664	F
UniProtKB	A0A024R9Y1	MAPT	GO:0015631		9606	MAPT,hCG_27664	F
UniProtKB	A0A024R9Y1	MAPT	GO:0008017		9606	MAPT,hCG_27664	F
UniProtKB	A0A024RA17	MAPT	GO:0015631		9606	MAPT,hCG_27664	F
UniProtKB	A0A024RA17	MAPT	GO:0008017		9606	MAPT,hCG_27664	F
UniProtKB	A0A024RA19	MAPT	GO:0015631		9606	MAPT,hCG_27664	F
UniProtKB	A0A024RA19	MAPT	GO:0008017		9606	MAPT,hCG_27664	F
UniProtKB	A0A024RAF1	BIN1	GO:0048156		9606	BIN1,hCG_40441	F
UniProtKB	A0A024RAF4	KIF17	GO:0008017		9606	KIF17,hCG_38872	F
UniProtKB	A0A024RAI1	ACTR3	GO:0003779		9606	ACTR3,hCG_26669	F
UniProtKB	A0A024RAM4	MAP1B	GO:0008017		9606	MAP1B,hCG_37848	F
UniProtKB	A0A024RBF4	GAS2L3	GO:0003779		9606	GAS2L3,hCG_21805	F
UniProtKB	A0A024RBF4	GAS2L3	GO:0008017		9606	GAS2L3,hCG_21805	F
UniProtKB	A0A024RBI5	CORO1C	GO:0051015		9606	CORO1C,hCG_15695	F
UniProtKB	A0A024RBJ1	IFT81	GO:0015631		9606	IFT81,hCG_1811953	F
UniProtKB	A0A024RBL1	C12orf52	GO:0015631		9606	C12orf52,hCG_40379	F
UniProtKB	A0A024RBR4	HIP1R	GO:0003779		9606	HIP1R,hCG_33183	F
UniProtKB	A0A024RC24	IMPACT	GO:0003779		9606	IMPACT,hCG_38319	F
UniProtKB	A0A024RC33	MAPRE2	GO:0008017		9606	MAPRE2,hCG_24286	F
UniProtKB	A0A024RC33	MAPRE2	GO:0051010		9606	MAPRE2,hCG_24286	F
UniProtKB	A0A024RC63	hCG_28646	GO:0003779		9606	hCG_28646	F
UniProtKB	A0A024RC67	PRC1	GO:0008017		9606	PRC1,hCG_32579	F
UniProtKB	A0A024RC92	FES	GO:0008017		9606	FES,hCG_32581	F
UniProtKB	A0A024RCS7	KIFC1	GO:0008017		9606	KIFC1,hCG_17528	F
UniProtKB	A0A024RD80	HSP90AB1	GO:0048156		9606	HSP90AB1,hCG_19001	F
UniProtKB	A0A024RDP8	KATNAL1	GO:0008017		9606	KATNAL1,KATNA1,hCG_29153	F
UniProtKB	A0A024RDP8	KATNAL1	GO:0008017		9606	KATNAL1,KATNA1,hCG_29153	F
UniProtKB	A0A024RDS1	HSPH1	GO:0043014		9606	HSPH1,hCG_32198	F
UniProtKB	A0A024RDT4	LCP1	GO:0051015		9606	LCP1,hCG_2020552	F
UniProtKB	A0A024RDT4	LCP1	GO:0003779		9606	LCP1,hCG_2020552	F
UniProtKB	A0A024RDT4	LCP1	GO:0051015		9606	LCP1,hCG_2020552	F
UniProtKB	A0A075B6G3	DMD	GO:0003779		9606	DMD	F
UniProtKB	A0A075B6G3	DMD	GO:0003779		9606	DMD	F
UniProtKB	A0A075B739	CCDC187	GO:0008017		9606	CCDC187	F
UniProtKB	A0A087WSZ2	ACTN3	GO:0003779		9606	ACTN3	F
UniProtKB	A0A087WTJ7	TPM1	GO:0003779		9606	TPM1	F
UniProtKB	A0A087WU06	TUBGCP3	GO:0043015		9606	TUBGCP3,hCG_27357	F
UniProtKB	A0A087WU55	MYO19	GO:0003779		9606	MYO19	F
UniProtKB	A0A087WU73	MRTFA	GO:0003785		9606	MRTFA	F
UniProtKB	A0A087WUZ3	SPTBN1	GO:0003779		9606	SPTBN1	F
UniProtKB	A0A087WUZ3	SPTBN1	GO:0003779		9606	SPTBN1	F
UniProtKB	A0A087WV51	CNN2	GO:0003779		9606	CNN2	F
UniProtKB	A0A087WV90	DMD	GO:0003779		9606	DMD	F
UniProtKB	A0A087WVV4	MYO19	GO:0003779		9606	MYO19	F
UniProtKB	A0A087WWA3	KIF1B	GO:0008017		9606	KIF1B	F
UniProtKB	A0A087WWG1	SSH3	GO:0003779		9606	SSH3	F
UniProtKB	A0A087WWU8	TPM3	GO:0003779		9606	TPM3	F
UniProtKB	A0A087WWY3	FLNA	GO:0051015		9606	FLNA	F
UniProtKB	A0A087WWY3	FLNA	GO:0003779		9606	FLNA	F
UniProtKB	A0A087WY49	MYO19	GO:0003779		9606	MYO19	F
UniProtKB	A0A087WYQ1	SPTBN2	GO:0003779		9606	SPTBN2	F
UniProtKB	A0A087WYQ1	SPTBN2	GO:0003779		9606	SPTBN2	F
