GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	P54259	ATN1	GO:0090729		9606	ATN1,D12S755E,DRPLA	F
UniProtKB	A0A5S9U746	C24_LOCUS1376	GO:0090729		3702	C24_LOCUS1376	F
UniProtKB	A0A654EBI9	AN1_LOCUS1459	GO:0090729		3702	AN1_LOCUS1459	F
UniProtKB	A0A7G2DQH6	AT9943_LOCUS1151	GO:0090729		3702	AT9943_LOCUS1151	F
UniProtKB	F4HQU1	At1g13490	GO:0090729		3702	At1g13490,F13B4.1,F13B4_1	F
UniProtKB	Q1JPL7	PME18	GO:0090729		3702	PME18,ARATH4,At1g11580,T23J18.23,T23J18.24,T23J18.33	F
UniProtKB	Q42596	THI2.1	GO:0090729		3702	THI2.1,At1g72260,T9N14.13	F
UniProtKB	Q42597	THI2.2	GO:0090729		3702	THI2.2,At5g36910,MLF18.5	F
UniProtKB	Q8VZK8	At2g15010	GO:0090729		3702	At2g15010,T15J14.5	F
UniProtKB	Q9C8D6	At1g66100	GO:0090729		3702	At1g66100,F15E12.20	F
UniProtKB	Q9FZ74	At1g13490	GO:0090729		3702	At1g13490,F13B4.1,F13B4_1	F
UniProtKB	P22313	KHR1	GO:0090729		4932	KHR1,KHR	F
UniProtKB	P39690	KHS1	GO:0090729		4932	KHS1,KHS	F
