GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A024QZQ1	SIRT1	GO:0000720		9606	SIRT1,hCG_32306	P
UniProtKB	A0A024QZQ1	SIRT1	GO:0000731		9606	SIRT1,hCG_32306	P
UniProtKB	A0A024R045	hCG_37731	GO:0006281		9606	hCG_37731	P
UniProtKB	A0A024R0I2	SYCP1	GO:0000711		9606	SYCP1,hCG_38460	P
UniProtKB	A0A024R0Q6	ERCC1	GO:0006281		9606	ERCC1,hCG_20728	P
UniProtKB	A0A024R0Q6	ERCC1	GO:0006281		9606	ERCC1,hCG_20728	P
UniProtKB	A0A024R0Q6	ERCC1	GO:0036297		9606	ERCC1,hCG_20728	P
UniProtKB	A0A024R0Q6	ERCC1	GO:0000720		9606	ERCC1,hCG_20728	P
UniProtKB	A0A024R0Q6	ERCC1	GO:0006281		9606	ERCC1,hCG_20728	P
UniProtKB	A0A024R0Q6	ERCC1	GO:0006289		9606	ERCC1,hCG_20728	P
UniProtKB	A0A024R0Q6	ERCC1	GO:0006302		9606	ERCC1,hCG_20728	P
UniProtKB	A0A024R0Q6	ERCC1	GO:0006281		9606	ERCC1,hCG_20728	P
UniProtKB	A0A024R0S8	XRCC1	GO:0000012		9606	XRCC1,hCG_39345	P
UniProtKB	A0A024R0S8	XRCC1	GO:0006284		9606	XRCC1,hCG_39345	P
UniProtKB	A0A024R0S8	XRCC1	GO:0006303		9606	XRCC1,hCG_39345	P
UniProtKB	A0A024R0S8	XRCC1	GO:0006281		9606	XRCC1,hCG_39345	P
UniProtKB	A0A024R1N4	XRCC6	GO:0006303		9606	XRCC6,hCG_2013151	P
UniProtKB	A0A024R1N4	XRCC6	GO:0006281		9606	XRCC6,hCG_2013151	P
UniProtKB	A0A024R1V0	BRCA1	GO:0006281		9606	BRCA1,hCG_16943	P
UniProtKB	A0A024R1V0	BRCA1	GO:0006281		9606	BRCA1,hCG_16943	P
UniProtKB	A0A024R1V7	BRCA1	GO:0006281		9606	BRCA1,hCG_16943	P
UniProtKB	A0A024R1V7	BRCA1	GO:0006281		9606	BRCA1,hCG_16943	P
