9606	0.0	1.0	2.0707	8	0	0.0	0.0	0	1.0
9606	0.0	1.0	3.9600	8	2	0.5	0.25	0	0.061
9606	0.0	1.0	3.0966	8	2	0.5	0.5	0	0.0437
9606	0.0	1.0	5.4659	8	5	1.25	0.417	1	0.00097
9606	0.0	1.0	5.3598	8	7	1.75	0.562	0	5.65e-07
9606	0.0	1.0	2.6860	8	1	0.25	0.25	1	0.4286
9606	0.0	1.0	5.1484	8	1	0.25	0.25	0	0.3701
9606	0.0	1.0	5.3887	8	1	0.25	0.25	0	0.3157
9606	0.0	1.0	3.4019	8	2	0.5	0.5	0	0.0381
9606	0.0	1.0	4.4331	8	1	0.25	0.25	0	0.2317
9606	0.0	1.0	3.9323	8	3	0.75	0.5	1	0.0413
9606	0.0	1.0	5.9643	8	10	2.5	0.646	1	4.83e-09
9606	0.0	1.0	3.9810	8	1	0.25	0.25	1	0.5439
9606	0.0	1.0	2.7262	8	6	1.5	0.458	1	0.00063
9606	0.0	1.0	2.9833	8	2	0.5	0.25	1	0.3121
9606	0.0	1.0	1.9324	8	3	0.75	0.5	1	0.0326
9606	0.0	1.0	3.7692	8	2	0.5	0.25	1	0.1999
9606	0.0	1.0	4.8368	8	7	1.75	0.562	1	0.00018
9606	0.0	1.0	4.7286	8	2	0.5	0.25	0	0.0636
9606	0.0	1.0	5.3314	8	3	0.75	0.375	0	0.0144
9606	0.0	1.0	6.1548	7	1	0.29	0.286	1	0.4144
9606	0.0	1.0	4.1893	8	1	0.25	0.25	0	0.3269
9606	0.0	1.0	3.2267	8	0	0.0	0.0	0	1.0
9606	0.0	1.0	3.7853	8	3	0.75	0.375	0	0.0083
9606	0.0	1.0	4.3014	8	5	1.25	0.125	1	0.00038
9606	0.0	1.0	3.2548	8	3	0.75	0.375	0	0.0101
9606	0.0	1.0	3.6836	8	3	0.75	0.375	0	0.0077
9606	0.0	1.0	3.8873	8	1	0.25	0.25	0	0.2947
9606	0.0	1.0	2.2624	8	2	0.5	0.5	0	0.054
9606	0.0	1.0	4.5587	8	1	0.25	0.25	1	0.5382
9606	0.0	1.0	3.7302	8	1	0.25	0.25	1	0.7248
9606	0.0	1.0	3.1214	8	1	0.25	0.25	1	0.5466
9606	0.0	1.0	2.9505	8	3	0.75	0.25	1	0.0217
9606	0.0	1.0	6.0645	8	7	1.75	0.562	0	1.57e-07
9606	0.0	1.0	3.6183	8	1	0.25	0.25	1	0.4302
9606	0.0	1.0	5.0808	8	3	0.75	0.5	0	0.0118
9606	0.0	1.0	3.5480	8	3	0.75	0.375	1	0.0291
9606	0.0	1.0	6.5192	8	8	2.0	0.562	1	7.39e-06
9606	0.0	1.0	7.6286	8	6	1.5	0.667	0	3.97e-06
9606	0.0	1.0	4.4262	8	6	1.5	0.208	0	3.9e-06
9606	0.0	1.0	4.1417	8	3	0.75	0.375	1	0.0434
9606	0.0	1.0	6.1964	8	4	1.0	0.417	0	0.00026
9606	0.0	1.0	3.6095	7	1	0.29	0.286	0	0.2703
9606	0.0	1.0	2.0765	8	1	0.25	0.25	0	0.3366
9606	0.0	1.0	3.9702	8	2	0.5	0.5	1	0.1626
9606	0.0	1.0	4.4381	8	4	1.0	0.375	1	0.0219
9606	0.0	1.0	2.7859	8	5	1.25	0.625	1	0.0118
9606	0.0	1.0	3.2067	8	3	0.75	0.25	0	0.0077
9606	0.0	1.0	6.1796	8	7	1.75	0.5	1	0.00059
9606	0.0	1.0	2.6341	8	1	0.25	0.25	1	0.616
9606	0.0	1.0	5.9038	8	7	1.75	0.542	1	2.03e-06
